"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.97513946965447e-138,3.04004135556743,0.413,0.068,2.23166842912958e-133,"3","PI3"
1.03580986738205e-140,2.96072827963142,0.546,0.141,2.57554123524546e-136,"3","C19orf33"
4.88123905736726e-61,2.76877982085438,0.314,0.09,1.21372009161437e-56,"3","PRKAG2-AS1"
4.19484620053309e-69,2.75592134355943,0.29,0.068,1.04304850776255e-64,"3","FRAT2"
9.64533660608462e-96,2.73472172619597,0.565,0.211,2.39831294710294e-91,"3","CSTA"
3.39489068797974e-114,2.73239548924115,0.485,0.122,8.44139569566162e-110,"3","FGFBP2"
5.12131039847096e-81,2.55301530514003,0.334,0.075,1.2734138305798e-76,"3","TMEM176A"
5.23802839231459e-115,2.51358513010305,0.445,0.097,1.30243575974902e-110,"3","SDR16C5"
4.17957595188668e-147,2.49356201605045,0.745,0.306,1.03925156043662e-142,"3","RHOV"
1.02974123382378e-133,2.46089779714805,0.773,0.337,2.56045157790282e-129,"3","ID1"
1.59415750663107e-216,2.41870040303875,0.769,0.179,3.96387264023815e-212,"3","KRT6A"
1.56932949566443e-79,2.40307258378484,0.387,0.105,3.9021377909696e-75,"3","LINC01133"
5.00988923036788e-208,2.39640011805652,0.97,0.581,1.24570895713097e-203,"3","DDIT4"
9.24551805615684e-74,2.37736061996726,0.338,0.084,2.2988980646634e-69,"3","TMEM176B"
2.51714562544069e-123,2.34414277498135,0.762,0.398,6.25888259765829e-119,"3","PDZK1IP1"
3.96982671412987e-114,2.32781654832804,0.718,0.337,9.87097412468393e-110,"3","DMKN"
2.19774103294508e-96,2.30919783790209,0.729,0.408,5.46468307841793e-92,"3","BTG2"
8.60431013872319e-178,2.27547898802931,0.596,0.119,2.13946171599352e-173,"3","APOD"
2.21048637063079e-46,2.24276978224813,0.375,0.149,5.49637436057345e-42,"3","LY6D"
2.63111885780466e-50,2.2423015720617,0.345,0.126,6.54227703993128e-46,"3","SLC6A14"
4.71437739510677e-66,2.23364282317079,0.426,0.156,1.1722299392933e-61,"3","LEMD1"
1.7670473556962e-39,2.21810927881614,0.282,0.102,4.39376324993859e-35,"3","PCCA"
9.05951764955413e-85,2.200079795076,0.459,0.141,2.25264906356163e-80,"3","CXCL17"
5.29580186224854e-56,2.18184195264166,0.524,0.248,1.3168011330481e-51,"3","ID3"
5.41931751230668e-100,2.17890759754165,0.513,0.15,1.34751329943506e-95,"3","S100A8"
