"Gene","Bin","Z_Score","Bin_Number","Pseudotime_Bin_Center","Cluster","Silhouette_Width"
"RPL21","Bin_3",-0.306933943817627,3,3.24775141533823,2,0.411772360583667
"RPL21","Bin_4",-1.1092446279518,4,4.54685198147353,2,0.411772360583667
"RPL21","Bin_5",0.495364794693588,5,5.84595254760882,2,0.411772360583667
"RPL21","Bin_6",-3.38430112441699,6,7.14505311374411,2,0.411772360583667
"RPL21","Bin_7",-1.48678496269142,7,8.4441536798794,2,0.411772360583667
"RPL21","Bin_8",-0.0155291719720628,8,9.7432542460147,2,0.411772360583667
"RPL21","Bin_9",0.744431860814514,9,11.04235481215,2,0.411772360583667
"RPL21","Bin_10",0.442482431482972,10,12.3414553782853,2,0.411772360583667
"RPL21","Bin_11",0.349433832020032,11,13.6405559444206,2,0.411772360583667
"RPL21","Bin_12",0.62526414011038,12,14.9396565105559,2,0.411772360583667
"RPL21","Bin_13",0.707351078601029,13,16.2387570766912,2,0.411772360583667
"RPL21","Bin_14",0.788744182747107,14,17.5378576428265,2,0.411772360583667
"RPL21","Bin_15",0.682630310820967,15,18.8369582089617,2,0.411772360583667
"RPL21","Bin_16",0.370012022772812,16,20.136058775097,2,0.411772360583667
"RPL21","Bin_17",0.342280461879951,17,21.4351593412323,2,0.411772360583667
"RPL21","Bin_18",0.469687539731768,18,22.7342599073676,2,0.411772360583667
"RPL21","Bin_19",0.446731006425956,19,24.0333604735029,2,0.411772360583667
"RPL21","Bin_20",0.338206829934903,20,25.3324610396382,2,0.411772360583667
"NNMT","Bin_1",1.74190012807806,1,0.649550283067647,1,0.595153859937464
"NNMT","Bin_2",2.16341501077103,2,1.94865084920294,1,0.595153859937464
"NNMT","Bin_3",2.81822219893868,3,3.24775141533823,1,0.595153859937464
"NNMT","Bin_4",0.247290531011632,4,4.54685198147353,1,0.595153859937464
"NNMT","Bin_5",-0.00152743394256644,5,5.84595254760882,1,0.595153859937464
"NNMT","Bin_6",-0.514421474150664,6,7.14505311374411,1,0.595153859937464
"NNMT","Bin_7",-0.514421474150664,7,8.4441536798794,1,0.595153859937464
"NNMT","Bin_8",-0.514421474150664,8,9.7432542460147,1,0.595153859937464
"NNMT","Bin_9",-0.471730265144102,9,11.04235481215,1,0.595153859937464
"NNMT","Bin_10",-0.463734590187583,10,12.3414553782853,1,0.595153859937464
"NNMT","Bin_11",-0.393520050595623,11,13.6405559444206,1,0.595153859937464
"NNMT","Bin_12",-0.414149707395549,12,14.9396565105559,1,0.595153859937464
"NNMT","Bin_13",-0.514421474150664,13,16.2387570766912,1,0.595153859937464
"NNMT","Bin_14",-0.509093380472715,14,17.5378576428265,1,0.595153859937464
"NNMT","Bin_15",-0.425381198607728,15,18.8369582089617,1,0.595153859937464
"NNMT","Bin_16",-0.326419753763617,16,20.136058775097,1,0.595153859937464
"NNMT","Bin_17",-0.438058687580984,17,21.4351593412323,1,0.595153859937464
"NNMT","Bin_18",-0.465375624444723,18,22.7342599073676,1,0.595153859937464
"NNMT","Bin_19",-0.494719528647539,19,24.0333604735029,1,0.595153859937464
"NNMT","Bin_20",-0.509431751414014,20,25.3324610396382,1,0.595153859937464
"ADI1","Bin_1",-0.903511229252671,1,0.649550283067647,2,0.691177010777905
"ADI1","Bin_2",-0.900643210750672,2,1.94865084920294,2,0.691177010777905
"ADI1","Bin_3",-1.30179101843473,3,3.24775141533823,2,0.691177010777905
"ADI1","Bin_4",-0.863289740383121,4,4.54685198147353,2,0.691177010777905
"ADI1","Bin_5",-1.38178100190974,5,5.84595254760882,2,0.691177010777905
"ADI1","Bin_6",-0.900364602541159,6,7.14505311374411,2,0.691177010777905
"ADI1","Bin_7",-1.41861578527423,7,8.4441536798794,2,0.691177010777905
"ADI1","Bin_8",-1.04874810352898,8,9.7432542460147,2,0.691177010777905
"ADI1","Bin_9",0.624574949276661,9,11.04235481215,2,0.691177010777905
"ADI1","Bin_10",0.99032490792682,10,12.3414553782853,2,0.691177010777905
"ADI1","Bin_11",0.597933624682326,11,13.6405559444206,2,0.691177010777905
"ADI1","Bin_12",0.421668251410804,12,14.9396565105559,2,0.691177010777905
"ADI1","Bin_13",0.243686264495034,13,16.2387570766912,2,0.691177010777905
"ADI1","Bin_14",0.0241836048577858,14,17.5378576428265,2,0.691177010777905
"ADI1","Bin_15",0.294385221194543,15,18.8369582089617,2,0.691177010777905
"ADI1","Bin_16",0.356668576744062,16,20.136058775097,2,0.691177010777905
"ADI1","Bin_17",0.980028521349851,17,21.4351593412323,2,0.691177010777905
"ADI1","Bin_18",1.13828903323675,18,22.7342599073676,2,0.691177010777905
"ADI1","Bin_19",1.62834630602039,19,24.0333604735029,2,0.691177010777905
"ADI1","Bin_20",1.4186554308803,20,25.3324610396382,2,0.691177010777905
"EPCAM","Bin_1",-0.757542866023236,1,0.649550283067647,2,0.713326307071804
"EPCAM","Bin_2",-1.10022563776482,2,1.94865084920294,2,0.713326307071804
"EPCAM","Bin_3",-1.68089952336816,3,3.24775141533823,2,0.713326307071804
"EPCAM","Bin_4",-1.17284670970809,4,4.54685198147353,2,0.713326307071804
"EPCAM","Bin_5",-1.63651698898415,5,5.84595254760882,2,0.713326307071804
"EPCAM","Bin_6",-1.38202257711841,6,7.14505311374411,2,0.713326307071804
"EPCAM","Bin_7",-0.525064656346832,7,8.4441536798794,2,0.713326307071804
"EPCAM","Bin_8",-0.835162657052833,8,9.7432542460147,2,0.713326307071804
"EPCAM","Bin_9",0.544535914388653,9,11.04235481215,2,0.713326307071804
"EPCAM","Bin_10",1.13911067988457,10,12.3414553782853,2,0.713326307071804
"EPCAM","Bin_11",0.963635472634968,11,13.6405559444206,2,0.713326307071804
"EPCAM","Bin_12",0.527178414360939,12,14.9396565105559,2,0.713326307071804
"EPCAM","Bin_13",0.669269839408184,13,16.2387570766912,2,0.713326307071804
"EPCAM","Bin_14",0.472333543679954,14,17.5378576428265,2,0.713326307071804
"EPCAM","Bin_15",0.479463888989645,15,18.8369582089617,2,0.713326307071804
"EPCAM","Bin_16",0.763326825409147,16,20.136058775097,2,0.713326307071804
"EPCAM","Bin_17",0.801879928145758,17,21.4351593412323,2,0.713326307071804
"EPCAM","Bin_18",0.922981501656466,18,22.7342599073676,2,0.713326307071804
"EPCAM","Bin_19",1.04880348864407,19,24.0333604735029,2,0.713326307071804
"EPCAM","Bin_20",0.757762119164181,20,25.3324610396382,2,0.713326307071804
"RER1","Bin_1",-0.131503946770141,1,0.649550283067647,2,0.688473590948547
"RER1","Bin_2",-1.07524637167266,2,1.94865084920294,2,0.688473590948547
"RER1","Bin_3",-1.32522194644632,3,3.24775141533823,2,0.688473590948547
"RER1","Bin_4",-0.779493436616011,4,4.54685198147353,2,0.688473590948547
"RER1","Bin_5",-1.27130653265794,5,5.84595254760882,2,0.688473590948547
"RER1","Bin_6",-1.42683175826506,6,7.14505311374411,2,0.688473590948547
"RER1","Bin_7",-1.81927844287084,7,8.4441536798794,2,0.688473590948547
"RER1","Bin_8",-0.709138463142027,8,9.7432542460147,2,0.688473590948547
"RER1","Bin_9",0.421468462667769,9,11.04235481215,2,0.688473590948547
"RER1","Bin_10",0.535457745921821,10,12.3414553782853,2,0.688473590948547
"RER1","Bin_11",0.814116616122455,11,13.6405559444206,2,0.688473590948547
"RER1","Bin_12",0.354702633801753,12,14.9396565105559,2,0.688473590948547
"RER1","Bin_13",0.336499239421487,13,16.2387570766912,2,0.688473590948547
"RER1","Bin_14",0.135490762642739,14,17.5378576428265,2,0.688473590948547
"RER1","Bin_15",0.47775547736209,15,18.8369582089617,2,0.688473590948547
"RER1","Bin_16",0.549750888925631,16,20.136058775097,2,0.688473590948547
"RER1","Bin_17",1.20409715120636,17,21.4351593412323,2,0.688473590948547
"RER1","Bin_18",1.07210516735705,18,22.7342599073676,2,0.688473590948547
"RER1","Bin_19",1.25518562385182,19,24.0333604735029,2,0.688473590948547
"RER1","Bin_20",1.38139112916002,20,25.3324610396382,2,0.688473590948547
"NEBL","Bin_1",-0.726841624177736,1,0.649550283067647,2,0.511064469420466
"NEBL","Bin_2",-1.24068518054394,2,1.94865084920294,2,0.511064469420466
"NEBL","Bin_3",-1.59024338644349,3,3.24775141533823,2,0.511064469420466
"NEBL","Bin_4",-1.76065239808699,4,4.54685198147353,2,0.511064469420466
"NEBL","Bin_5",-1.87861125408769,5,5.84595254760882,2,0.511064469420466
"NEBL","Bin_6",0.382363068343197,6,7.14505311374411,2,0.511064469420466
"NEBL","Bin_7",1.12444951976609,7,8.4441536798794,2,0.511064469420466
"NEBL","Bin_8",-0.914969891165316,8,9.7432542460147,2,0.511064469420466
"NEBL","Bin_9",-0.225961929236097,9,11.04235481215,2,0.511064469420466
"NEBL","Bin_10",0.776587507848447,10,12.3414553782853,2,0.511064469420466
"NEBL","Bin_11",0.471876070563641,11,13.6405559444206,2,0.511064469420466
"NEBL","Bin_12",1.04735246305622,12,14.9396565105559,2,0.511064469420466
"NEBL","Bin_13",0.026130883026268,13,16.2387570766912,2,0.511064469420466
"NEBL","Bin_14",0.129634030024165,14,17.5378576428265,2,0.511064469420466
"NEBL","Bin_15",0.508815676951718,15,18.8369582089617,2,0.511064469420466
"NEBL","Bin_16",0.595545294349596,16,20.136058775097,2,0.511064469420466
"NEBL","Bin_17",1.22754929897464,17,21.4351593412323,2,0.511064469420466
"NEBL","Bin_18",0.781059578818063,18,22.7342599073676,2,0.511064469420466
"NEBL","Bin_19",0.670742409186839,19,24.0333604735029,2,0.511064469420466
"NEBL","Bin_20",0.595859862832374,20,25.3324610396382,2,0.511064469420466
"FABP5","Bin_1",-1.15474190869306,1,0.649550283067647,2,0.637999915771281
"FABP5","Bin_2",-1.38795287422508,2,1.94865084920294,2,0.637999915771281
"FABP5","Bin_3",-1.38758545995114,3,3.24775141533823,2,0.637999915771281
"FABP5","Bin_4",-0.420113552718368,4,4.54685198147353,2,0.637999915771281
"FABP5","Bin_5",-0.642390741832843,5,5.84595254760882,2,0.637999915771281
"FABP5","Bin_6",-1.40693415022151,6,7.14505311374411,2,0.637999915771281
"FABP5","Bin_7",-1.10513876437549,7,8.4441536798794,2,0.637999915771281
"FABP5","Bin_8",-0.573260367365878,8,9.7432542460147,2,0.637999915771281
"FABP5","Bin_9",1.02649859954544,9,11.04235481215,2,0.637999915771281
"FABP5","Bin_10",1.30471788775339,10,12.3414553782853,2,0.637999915771281
"FABP5","Bin_11",0.729241063593425,11,13.6405559444206,2,0.637999915771281
"FABP5","Bin_12",0.567240266160112,12,14.9396565105559,2,0.637999915771281
"FABP5","Bin_13",0.319439487948792,13,16.2387570766912,2,0.637999915771281
"FABP5","Bin_14",-0.325228612661465,14,17.5378576428265,2,0.637999915771281
"FABP5","Bin_15",-0.0356247107308377,15,18.8369582089617,2,0.637999915771281
"FABP5","Bin_16",-0.0195980211813819,16,20.136058775097,2,0.637999915771281
"FABP5","Bin_17",0.559476631973506,17,21.4351593412323,2,0.637999915771281
"FABP5","Bin_18",0.887379388261121,18,22.7342599073676,2,0.637999915771281
"FABP5","Bin_19",1.733410999178,19,24.0333604735029,2,0.637999915771281
"FABP5","Bin_20",1.33116483954327,20,25.3324610396382,2,0.637999915771281
"KRT5","Bin_1",-1.84272367165985,1,0.649550283067647,2,0.568181812338459
"KRT5","Bin_2",-0.899876153289107,2,1.94865084920294,2,0.568181812338459
"KRT5","Bin_3",-0.0191886355515554,3,3.24775141533823,2,0.568181812338459
"KRT5","Bin_4",-1.57164357808388,4,4.54685198147353,2,0.568181812338459
"KRT5","Bin_5",-1.68243299852834,5,5.84595254760882,2,0.568181812338459
"KRT5","Bin_6",-1.28223506321766,6,7.14505311374411,2,0.568181812338459
"KRT5","Bin_7",-0.369702979097288,7,8.4441536798794,2,0.568181812338459
"KRT5","Bin_8",-0.0950181524456385,8,9.7432542460147,2,0.568181812338459
"KRT5","Bin_9",1.24807208375376,9,11.04235481215,2,0.568181812338459
"KRT5","Bin_10",1.3405421275997,10,12.3414553782853,2,0.568181812338459
"KRT5","Bin_11",0.806517850852164,11,13.6405559444206,2,0.568181812338459
"KRT5","Bin_12",0.689848744760793,12,14.9396565105559,2,0.568181812338459
"KRT5","Bin_13",0.787392562677146,13,16.2387570766912,2,0.568181812338459
"KRT5","Bin_14",-0.0228212130650426,14,17.5378576428265,2,0.568181812338459
"KRT5","Bin_15",0.021451699686236,15,18.8369582089617,2,0.568181812338459
"KRT5","Bin_16",0.0957429436387677,16,20.136058775097,2,0.568181812338459
"KRT5","Bin_17",0.266416606727162,17,21.4351593412323,2,0.568181812338459
"KRT5","Bin_18",0.423204527463962,18,22.7342599073676,2,0.568181812338459
"KRT5","Bin_19",1.3020815438335,19,24.0333604735029,2,0.568181812338459
"KRT5","Bin_20",0.80437175394516,20,25.3324610396382,2,0.568181812338459
"MALL","Bin_1",-1.27873068370592,1,0.649550283067647,2,0.645762121119431
"MALL","Bin_2",-1.2094587054177,2,1.94865084920294,2,0.645762121119431
"MALL","Bin_3",-1.36983535626935,3,3.24775141533823,2,0.645762121119431
"MALL","Bin_4",-0.892492788310717,4,4.54685198147353,2,0.645762121119431
"MALL","Bin_5",-1.22843399676664,5,5.84595254760882,2,0.645762121119431
"MALL","Bin_6",-0.812320014766882,6,7.14505311374411,2,0.645762121119431
"MALL","Bin_7",-1.15282333029648,7,8.4441536798794,2,0.645762121119431
"MALL","Bin_8",0.151399477781734,8,9.7432542460147,2,0.645762121119431
"MALL","Bin_9",0.670519191608513,9,11.04235481215,2,0.645762121119431
"MALL","Bin_10",0.406866654175333,10,12.3414553782853,2,0.645762121119431
"MALL","Bin_11",0.616742155580698,11,13.6405559444206,2,0.645762121119431
"MALL","Bin_12",0.220212760293375,12,14.9396565105559,2,0.645762121119431
"MALL","Bin_13",0.415283358603369,13,16.2387570766912,2,0.645762121119431
"MALL","Bin_14",-0.296197631533539,14,17.5378576428265,2,0.645762121119431
"MALL","Bin_15",0.0113442716360039,15,18.8369582089617,2,0.645762121119431
"MALL","Bin_16",0.0382812580077584,16,20.136058775097,2,0.645762121119431
"MALL","Bin_17",1.18755127570974,17,21.4351593412323,2,0.645762121119431
"MALL","Bin_18",1.1784105003868,18,22.7342599073676,2,0.645762121119431
"MALL","Bin_19",1.75371492316207,19,24.0333604735029,2,0.645762121119431
"MALL","Bin_20",1.58996668012182,20,25.3324610396382,2,0.645762121119431
"ANP32B","Bin_1",-1.25071441109883,1,0.649550283067647,2,0.695961858542626
"ANP32B","Bin_2",-1.29667604613109,2,1.94865084920294,2,0.695961858542626
"ANP32B","Bin_3",-1.03495841549647,3,3.24775141533823,2,0.695961858542626
"ANP32B","Bin_4",-0.6741482779338,4,4.54685198147353,2,0.695961858542626
"ANP32B","Bin_5",-0.874877158214287,5,5.84595254760882,2,0.695961858542626
"ANP32B","Bin_6",-1.79876941886619,6,7.14505311374411,2,0.695961858542626
"ANP32B","Bin_7",-1.31453613860241,7,8.4441536798794,2,0.695961858542626
"ANP32B","Bin_8",-0.807349362746862,8,9.7432542460147,2,0.695961858542626
"ANP32B","Bin_9",0.599740369973886,9,11.04235481215,2,0.695961858542626
"ANP32B","Bin_10",1.06981411151143,10,12.3414553782853,2,0.695961858542626
"ANP32B","Bin_11",1.09468372453217,11,13.6405559444206,2,0.695961858542626
"ANP32B","Bin_12",0.564804845889016,12,14.9396565105559,2,0.695961858542626
"ANP32B","Bin_13",0.782269069814119,13,16.2387570766912,2,0.695961858542626
"ANP32B","Bin_14",0.486269353414485,14,17.5378576428265,2,0.695961858542626
"ANP32B","Bin_15",0.431599970631932,15,18.8369582089617,2,0.695961858542626
"ANP32B","Bin_16",0.417746945537513,16,20.136058775097,2,0.695961858542626
"ANP32B","Bin_17",0.563974392391421,17,21.4351593412323,2,0.695961858542626
"ANP32B","Bin_18",0.639507556260797,18,22.7342599073676,2,0.695961858542626
"ANP32B","Bin_19",1.14475171897958,19,24.0333604735029,2,0.695961858542626
"ANP32B","Bin_20",1.25686717015359,20,25.3324610396382,2,0.695961858542626
"ELOF1","Bin_1",-0.845378714109967,1,0.649550283067647,2,0.705409217534378
"ELOF1","Bin_2",-1.0223443382518,2,1.94865084920294,2,0.705409217534378
"ELOF1","Bin_3",-1.39038386453019,3,3.24775141533823,2,0.705409217534378
"ELOF1","Bin_4",-1.21258704270491,4,4.54685198147353,2,0.705409217534378
"ELOF1","Bin_5",-1.15148917366641,5,5.84595254760882,2,0.705409217534378
"ELOF1","Bin_6",-0.974440774553348,6,7.14505311374411,2,0.705409217534378
"ELOF1","Bin_7",-1.08105443421771,7,8.4441536798794,2,0.705409217534378
"ELOF1","Bin_8",-1.22537305711621,8,9.7432542460147,2,0.705409217534378
"ELOF1","Bin_9",0.587009336450164,9,11.04235481215,2,0.705409217534378
"ELOF1","Bin_10",0.917806673607102,10,12.3414553782853,2,0.705409217534378
"ELOF1","Bin_11",0.615816103475435,11,13.6405559444206,2,0.705409217534378
"ELOF1","Bin_12",0.221317508709437,12,14.9396565105559,2,0.705409217534378
"ELOF1","Bin_13",0.464573320730744,13,16.2387570766912,2,0.705409217534378
"ELOF1","Bin_14",0.281259892820811,14,17.5378576428265,2,0.705409217534378
"ELOF1","Bin_15",0.249717154530021,15,18.8369582089617,2,0.705409217534378
"ELOF1","Bin_16",0.470413486596503,16,20.136058775097,2,0.705409217534378
"ELOF1","Bin_17",0.993649403602846,17,21.4351593412323,2,0.705409217534378
"ELOF1","Bin_18",1.14255430665633,18,22.7342599073676,2,0.705409217534378
"ELOF1","Bin_19",1.59516934039408,19,24.0333604735029,2,0.705409217534378
"ELOF1","Bin_20",1.36376487157706,20,25.3324610396382,2,0.705409217534378
"RPL41","Bin_1",-0.0155329026814249,1,0.649550283067647,2,0.410974454209651
"RPL41","Bin_2",-0.121493642742729,2,1.94865084920294,2,0.410974454209651
"RPL41","Bin_3",-0.0188167693842509,3,3.24775141533823,2,0.410974454209651
"RPL41","Bin_4",-1.66252392991327,4,4.54685198147353,2,0.410974454209651
"RPL41","Bin_5",-0.473574484718211,5,5.84595254760882,2,0.410974454209651
"RPL41","Bin_6",-3.1524942911327,6,7.14505311374411,2,0.410974454209651
"RPL41","Bin_7",-1.33694596053127,7,8.4441536798794,2,0.410974454209651
"RPL41","Bin_8",0.755509949432639,8,9.7432542460147,2,0.410974454209651
"RPL41","Bin_9",0.531398221019389,9,11.04235481215,2,0.410974454209651
"RPL41","Bin_10",0.343575628551483,10,12.3414553782853,2,0.410974454209651
"RPL41","Bin_11",0.456382141228089,11,13.6405559444206,2,0.410974454209651
"RPL41","Bin_12",0.74332181096765,12,14.9396565105559,2,0.410974454209651
"RPL41","Bin_13",0.757983701748956,13,16.2387570766912,2,0.410974454209651
"RPL41","Bin_14",0.929015698753283,14,17.5378576428265,2,0.410974454209651
"RPL41","Bin_15",0.776745270725968,15,18.8369582089617,2,0.410974454209651
"RPL41","Bin_16",0.487220394291914,16,20.136058775097,2,0.410974454209651
"RPL41","Bin_17",0.286670155741443,17,21.4351593412323,2,0.410974454209651
"RPL41","Bin_18",0.312902478845083,18,22.7342599073676,2,0.410974454209651
"RPL41","Bin_19",0.204075998177462,19,24.0333604735029,2,0.410974454209651
"RPL41","Bin_20",0.196580531620508,20,25.3324610396382,2,0.410974454209651
"LTBP4","Bin_1",-1.05469800181182,1,0.649550283067647,2,0.397743604897779
"LTBP4","Bin_2",-1.04072882898994,2,1.94865084920294,2,0.397743604897779
"LTBP4","Bin_3",-1.25031701771074,3,3.24775141533823,2,0.397743604897779
"LTBP4","Bin_4",-1.17204964641043,4,4.54685198147353,2,0.397743604897779
"LTBP4","Bin_5",-1.48428794433234,5,5.84595254760882,2,0.397743604897779
"LTBP4","Bin_6",2.37605537243753,6,7.14505311374411,2,0.397743604897779
"LTBP4","Bin_7",-0.580341664567906,7,8.4441536798794,2,0.397743604897779
"LTBP4","Bin_8",-0.839365195103491,8,9.7432542460147,2,0.397743604897779
"LTBP4","Bin_9",-0.300652385259409,9,11.04235481215,2,0.397743604897779
"LTBP4","Bin_10",-0.118821993199495,10,12.3414553782853,2,0.397743604897779
"LTBP4","Bin_11",-0.061556945064313,11,13.6405559444206,2,0.397743604897779
"LTBP4","Bin_12",0.15349004330213,12,14.9396565105559,2,0.397743604897779
"LTBP4","Bin_13",0.0149583207475948,13,16.2387570766912,2,0.397743604897779
"LTBP4","Bin_14",0.375703859125005,14,17.5378576428265,2,0.397743604897779
"LTBP4","Bin_15",0.340797785253972,15,18.8369582089617,2,0.397743604897779
"LTBP4","Bin_16",0.492524503453405,16,20.136058775097,2,0.397743604897779
"LTBP4","Bin_17",1.16794978907616,17,21.4351593412323,2,0.397743604897779
"LTBP4","Bin_18",1.04774323247316,18,22.7342599073676,2,0.397743604897779
"LTBP4","Bin_19",0.882560468528585,19,24.0333604735029,2,0.397743604897779
"LTBP4","Bin_20",1.05103624805233,20,25.3324610396382,2,0.397743604897779
"DDAH2","Bin_1",-0.0450010895236483,1,0.649550283067647,2,0.667547605931314
"DDAH2","Bin_2",-0.868045813776312,2,1.94865084920294,2,0.667547605931314
"DDAH2","Bin_3",-1.20456571652168,3,3.24775141533823,2,0.667547605931314
"DDAH2","Bin_4",-1.26654449695235,4,4.54685198147353,2,0.667547605931314
"DDAH2","Bin_5",-0.993604594816454,5,5.84595254760882,2,0.667547605931314
"DDAH2","Bin_6",-1.91829121375865,6,7.14505311374411,2,0.667547605931314
"DDAH2","Bin_7",-1.31543448463639,7,8.4441536798794,2,0.667547605931314
"DDAH2","Bin_8",-1.33966253446687,8,9.7432542460147,2,0.667547605931314
"DDAH2","Bin_9",0.451717109245336,9,11.04235481215,2,0.667547605931314
"DDAH2","Bin_10",0.616113867493126,10,12.3414553782853,2,0.667547605931314
"DDAH2","Bin_11",0.905336132444141,11,13.6405559444206,2,0.667547605931314
"DDAH2","Bin_12",0.591753063045778,12,14.9396565105559,2,0.667547605931314
"DDAH2","Bin_13",0.916181670647596,13,16.2387570766912,2,0.667547605931314
"DDAH2","Bin_14",0.862288980126669,14,17.5378576428265,2,0.667547605931314
"DDAH2","Bin_15",0.789379587212147,15,18.8369582089617,2,0.667547605931314
"DDAH2","Bin_16",0.547569061615211,16,20.136058775097,2,0.667547605931314
"DDAH2","Bin_17",0.627212381774014,17,21.4351593412323,2,0.667547605931314
"DDAH2","Bin_18",0.924707676332896,18,22.7342599073676,2,0.667547605931314
"DDAH2","Bin_19",0.937221157792936,19,24.0333604735029,2,0.667547605931314
"DDAH2","Bin_20",0.781669256722503,20,25.3324610396382,2,0.667547605931314
"ARL6IP6","Bin_1",-0.961395314695895,1,0.649550283067647,2,0.720515351198644
"ARL6IP6","Bin_2",-1.17855590933959,2,1.94865084920294,2,0.720515351198644
"ARL6IP6","Bin_3",-1.19112676418251,3,3.24775141533823,2,0.720515351198644
"ARL6IP6","Bin_4",-1.20628489660866,4,4.54685198147353,2,0.720515351198644
"ARL6IP6","Bin_5",-1.49272642935539,5,5.84595254760882,2,0.720515351198644
"ARL6IP6","Bin_6",-1.6201252185766,6,7.14505311374411,2,0.720515351198644
"ARL6IP6","Bin_7",-0.850511632753049,7,8.4441536798794,2,0.720515351198644
"ARL6IP6","Bin_8",-0.378166850745765,8,9.7432542460147,2,0.720515351198644
"ARL6IP6","Bin_9",0.272270439224692,9,11.04235481215,2,0.720515351198644
"ARL6IP6","Bin_10",0.667921306312693,10,12.3414553782853,2,0.720515351198644
"ARL6IP6","Bin_11",0.608528577333476,11,13.6405559444206,2,0.720515351198644
"ARL6IP6","Bin_12",0.644007514028638,12,14.9396565105559,2,0.720515351198644
"ARL6IP6","Bin_13",0.56911839804494,13,16.2387570766912,2,0.720515351198644
"ARL6IP6","Bin_14",0.364589142137243,14,17.5378576428265,2,0.720515351198644
"ARL6IP6","Bin_15",0.536502191023405,15,18.8369582089617,2,0.720515351198644
"ARL6IP6","Bin_16",0.747090840808866,16,20.136058775097,2,0.720515351198644
"ARL6IP6","Bin_17",1.08069252232255,17,21.4351593412323,2,0.720515351198644
"ARL6IP6","Bin_18",0.734202433946112,18,22.7342599073676,2,0.720515351198644
"ARL6IP6","Bin_19",0.968815459281105,19,24.0333604735029,2,0.720515351198644
"ARL6IP6","Bin_20",1.68515419179373,20,25.3324610396382,2,0.720515351198644
"MT-ND5","Bin_1",1.27773645901605,1,0.649550283067647,1,0.572943865582214
"MT-ND5","Bin_2",1.54254665679253,2,1.94865084920294,1,0.572943865582214
"MT-ND5","Bin_3",2.08763029805359,3,3.24775141533823,1,0.572943865582214
"MT-ND5","Bin_4",1.84268373691713,4,4.54685198147353,1,0.572943865582214
"MT-ND5","Bin_5",-0.81100094530156,5,5.84595254760882,1,0.572943865582214
"MT-ND5","Bin_6",0.613802786612715,6,7.14505311374411,1,0.572943865582214
"MT-ND5","Bin_7",0.559781273368007,7,8.4441536798794,1,0.572943865582214
"MT-ND5","Bin_8",-1.80081220683607,8,9.7432542460147,1,0.572943865582214
"MT-ND5","Bin_9",-0.511648421777649,9,11.04235481215,1,0.572943865582214
"MT-ND5","Bin_10",-0.22616480855842,10,12.3414553782853,1,0.572943865582214
"MT-ND5","Bin_11",-0.336412932373217,11,13.6405559444206,1,0.572943865582214
"MT-ND5","Bin_12",-0.441686197776036,12,14.9396565105559,1,0.572943865582214
"MT-ND5","Bin_13",-0.275874842369674,13,16.2387570766912,1,0.572943865582214
"MT-ND5","Bin_14",-0.44106914780543,14,17.5378576428265,1,0.572943865582214
"MT-ND5","Bin_15",-0.551737369655909,15,18.8369582089617,1,0.572943865582214
"MT-ND5","Bin_16",-0.628741878507025,16,20.136058775097,1,0.572943865582214
"MT-ND5","Bin_17",-0.803934281633097,17,21.4351593412323,1,0.572943865582214
"MT-ND5","Bin_18",-0.385914519608172,18,22.7342599073676,1,0.572943865582214
"MT-ND5","Bin_19",-0.405651623867957,19,24.0333604735029,1,0.572943865582214
"MT-ND5","Bin_20",-0.303532034689809,20,25.3324610396382,1,0.572943865582214
"PFN1","Bin_1",-0.501270716764866,1,0.649550283067647,2,0.668439401346737
"PFN1","Bin_2",-1.2127973317637,2,1.94865084920294,2,0.668439401346737
"PFN1","Bin_3",-0.975194367454846,3,3.24775141533823,2,0.668439401346737
"PFN1","Bin_4",-0.831561847878929,4,4.54685198147353,2,0.668439401346737
"PFN1","Bin_5",-1.3583541094037,5,5.84595254760882,2,0.668439401346737
"PFN1","Bin_6",-2.34082376646023,6,7.14505311374411,2,0.668439401346737
"PFN1","Bin_7",-1.32419757466075,7,8.4441536798794,2,0.668439401346737
"PFN1","Bin_8",0.120860188633596,8,9.7432542460147,2,0.668439401346737
"PFN1","Bin_9",0.926750691724179,9,11.04235481215,2,0.668439401346737
"PFN1","Bin_10",1.04414419476817,10,12.3414553782853,2,0.668439401346737
"PFN1","Bin_11",0.849001516014747,11,13.6405559444206,2,0.668439401346737
"PFN1","Bin_12",0.713364098505969,12,14.9396565105559,2,0.668439401346737
"PFN1","Bin_13",0.601481690675332,13,16.2387570766912,2,0.668439401346737
"PFN1","Bin_14",0.337326736710749,14,17.5378576428265,2,0.668439401346737
"PFN1","Bin_15",0.416556822403188,15,18.8369582089617,2,0.668439401346737
"PFN1","Bin_16",0.431770716804975,16,20.136058775097,2,0.668439401346737
"PFN1","Bin_17",0.52228956732977,17,21.4351593412323,2,0.668439401346737
"PFN1","Bin_18",0.706073528873207,18,22.7342599073676,2,0.668439401346737
"PFN1","Bin_19",0.937907693603829,19,24.0333604735029,2,0.668439401346737
"PFN1","Bin_20",0.936672268339293,20,25.3324610396382,2,0.668439401346737
"MRPL9","Bin_1",-1.02519092605602,1,0.649550283067647,2,0.700864212875266
"MRPL9","Bin_2",-1.17865712319123,2,1.94865084920294,2,0.700864212875266
"MRPL9","Bin_3",-1.23118820551731,3,3.24775141533823,2,0.700864212875266
