"Gene","Pseudotime_Bin","Z_Score","Cluster"
"PPP2R1A","Bin_4",-1.33371053166487,2
"PPP2R1A","Bin_5",-1.69878045649937,2
"PPP2R1A","Bin_6",-1.51612164977713,2
"PPP2R1A","Bin_7",-0.837349312825097,2
"PPP2R1A","Bin_8",-0.795003358236817,2
"PPP2R1A","Bin_9",0.752313737033366,2
"PPP2R1A","Bin_10",0.812257063983592,2
"PPP2R1A","Bin_11",1.10880141827714,2
"PPP2R1A","Bin_12",0.686560322615576,2
"PPP2R1A","Bin_13",1.02312377893751,2
"PPP2R1A","Bin_14",0.786209279270827,2
"PPP2R1A","Bin_15",0.667447449480922,2
"PPP2R1A","Bin_16",1.03261001672566,2
"PPP2R1A","Bin_17",0.538041519397013,2
"PPP2R1A","Bin_18",0.534354104364245,2
"PPP2R1A","Bin_19",0.597224635937518,2
"PPP2R1A","Bin_20",0.66604425864773,2
"TMEM134","Bin_1",-0.315178211954884,2
"TMEM134","Bin_2",-0.765525679927561,2
"TMEM134","Bin_3",-0.77498234268131,2
"TMEM134","Bin_4",-1.03165053503013,2
"TMEM134","Bin_5",-1.40678474355292,2
"TMEM134","Bin_6",-1.82625145034367,2
"TMEM134","Bin_7",-1.2169146822489,2
"TMEM134","Bin_8",-1.07839446948745,2
"TMEM134","Bin_9",-0.174192947261962,2
"TMEM134","Bin_10",0.531072540632266,2
"TMEM134","Bin_11",0.643604121245004,2
"TMEM134","Bin_12",0.502216157835447,2
"TMEM134","Bin_13",0.162726691086104,2
"TMEM134","Bin_14",0.279331011343376,2
"TMEM134","Bin_15",0.617901157291977,2
"TMEM134","Bin_16",0.651757789413939,2
"TMEM134","Bin_17",1.46174708189731,2
"TMEM134","Bin_18",1.2225839698557,2
"TMEM134","Bin_19",1.22066003248728,2
"TMEM134","Bin_20",1.29627450940039,2
"EBPL","Bin_1",-0.244569864247635,2
"EBPL","Bin_2",-0.834777496412004,2
"EBPL","Bin_3",-1.0661441007541,2
"EBPL","Bin_4",-1.02655127356281,2
"EBPL","Bin_5",-1.32467607611621,2
"EBPL","Bin_6",-1.8663692698482,2
"EBPL","Bin_7",-1.25324631259518,2
"EBPL","Bin_8",-1.24350060750119,2
"EBPL","Bin_9",0.378730236807238,2
"EBPL","Bin_10",0.85319236607151,2
"EBPL","Bin_11",0.588382082268906,2
"EBPL","Bin_12",0.700401714729053,2
"EBPL","Bin_13",0.623428314776183,2
"EBPL","Bin_14",0.455007371830288,2
"EBPL","Bin_15",0.618019339521799,2
"EBPL","Bin_16",0.382126433243043,2
"EBPL","Bin_17",0.677025085724079,2
"EBPL","Bin_18",0.925888111937096,2
"EBPL","Bin_19",1.42604487590133,2
"EBPL","Bin_20",1.23158906822681,2
"RAB5IF","Bin_1",-0.947932639867924,2
"RAB5IF","Bin_2",-1.18253743006042,2
"RAB5IF","Bin_3",-1.52966012613566,2
"RAB5IF","Bin_4",-1.01616277411813,2
"RAB5IF","Bin_5",-1.36905909079555,2
"RAB5IF","Bin_6",-0.496241882426339,2
"RAB5IF","Bin_7",-1.47260347262549,2
"RAB5IF","Bin_8",-0.97440248365294,2
"RAB5IF","Bin_9",0.712022867941315,2
"RAB5IF","Bin_10",1.44006338714056,2
"RAB5IF","Bin_11",0.996796176106131,2
"RAB5IF","Bin_12",0.637570801901112,2
"RAB5IF","Bin_13",0.484630422338265,2
"RAB5IF","Bin_14",0.208767654761352,2
"RAB5IF","Bin_15",0.405096475408264,2
"RAB5IF","Bin_16",0.534496320864127,2
"RAB5IF","Bin_17",0.679618275701126,2
"RAB5IF","Bin_18",0.660147544165146,2
"RAB5IF","Bin_19",1.12238061533901,2
"RAB5IF","Bin_20",1.10700935801605,2
"LMAN1","Bin_1",-0.678414034963554,2
"LMAN1","Bin_2",-0.889043421510342,2
"LMAN1","Bin_3",-1.40010898720165,2
"LMAN1","Bin_4",-0.855919412205953,2
"LMAN1","Bin_5",-1.39881306593326,2
"LMAN1","Bin_6",-0.877284622956426,2
"LMAN1","Bin_7",-0.376069215147997,2
"LMAN1","Bin_8",-1.62444750163922,2
"LMAN1","Bin_9",-0.180777532252491,2
"LMAN1","Bin_10",0.215473814394901,2
"LMAN1","Bin_11",0.296503485338221,2
"LMAN1","Bin_12",0.227056084530365,2
"LMAN1","Bin_13",0.089367795820328,2
"LMAN1","Bin_14",0.153246194389089,2
"LMAN1","Bin_15",0.745425650037874,2
"LMAN1","Bin_16",1.10657930348943,2
"LMAN1","Bin_17",1.60061768196275,2
"LMAN1","Bin_18",1.33852312870904,2
"LMAN1","Bin_19",1.15206912791672,2
"LMAN1","Bin_20",1.35601552722219,2
"CCT5","Bin_1",-1.31406453929306,2
"CCT5","Bin_2",-1.47965845982898,2
"CCT5","Bin_3",-1.40568850315629,2
"CCT5","Bin_4",-0.81758371522926,2
"CCT5","Bin_5",-0.876377376678668,2
"CCT5","Bin_6",-0.547063332406549,2
"CCT5","Bin_7",-0.779537425354436,2
"CCT5","Bin_8",-1.30954810166126,2
"CCT5","Bin_9",1.16599826263764,2
"CCT5","Bin_10",1.19596137251104,2
"CCT5","Bin_11",0.899719430107086,2
"CCT5","Bin_12",0.198987904321981,2
"CCT5","Bin_13",0.808518649318062,2
"CCT5","Bin_14",0.251468182532221,2
"CCT5","Bin_15",-0.0886113856498759,2
"CCT5","Bin_16",0.355855802782182,2
"CCT5","Bin_17",0.188249296578848,2
"CCT5","Bin_18",0.737200371753835,2
"CCT5","Bin_19",1.49417326760932,2
"CCT5","Bin_20",1.32200029910618,2
"DGUOK","Bin_1",-0.79332782916335,2
"DGUOK","Bin_2",-1.09753904168769,2
"DGUOK","Bin_3",-1.28113296739035,2
"DGUOK","Bin_4",-0.63007431629743,2
"DGUOK","Bin_5",-0.998245954443488,2
"DGUOK","Bin_6",-1.01542047928145,2
"DGUOK","Bin_7",-1.6832624089437,2
"DGUOK","Bin_8",-1.36618017910294,2
"DGUOK","Bin_9",0.294725517658066,2
"DGUOK","Bin_10",0.739235972953416,2
"DGUOK","Bin_11",0.622300422701012,2
"DGUOK","Bin_12",0.526068535999049,2
"DGUOK","Bin_13",0.544639960488561,2
"DGUOK","Bin_14",0.132440920747059,2
"DGUOK","Bin_15",0.651726297625587,2
"DGUOK","Bin_16",0.390313397675518,2
"DGUOK","Bin_17",1.21251664103578,2
"DGUOK","Bin_18",1.07248087135116,2
"DGUOK","Bin_19",1.38134349916049,2
"DGUOK","Bin_20",1.2973911389147,2
"MRPS15","Bin_1",-0.730667617237592,2
"MRPS15","Bin_2",-1.28651722851858,2
"MRPS15","Bin_3",-1.49298922182977,2
"MRPS15","Bin_4",-1.07358041854739,2
"MRPS15","Bin_5",-1.24046110792757,2
"MRPS15","Bin_6",-1.04280913774632,2
"MRPS15","Bin_7",-1.00714172952085,2
"MRPS15","Bin_8",-1.00256921686867,2
"MRPS15","Bin_9",1.09946251307854,2
"MRPS15","Bin_10",1.48367588956036,2
"MRPS15","Bin_11",1.00018203630854,2
"MRPS15","Bin_12",0.718277357697673,2
"MRPS15","Bin_13",0.76194954054152,2
"MRPS15","Bin_14",0.318434753145675,2
"MRPS15","Bin_15",0.200781774868113,2
"MRPS15","Bin_16",0.396731769106015,2
"MRPS15","Bin_17",0.127719742350882,2
"MRPS15","Bin_18",0.40529928748985,2
"MRPS15","Bin_19",1.14815188331563,2
"MRPS15","Bin_20",1.21606913073395,2
"PTRHD1","Bin_1",-0.145894622207021,2
"PTRHD1","Bin_2",-0.59413175786635,2
"PTRHD1","Bin_3",-1.17114094886966,2
"PTRHD1","Bin_4",-1.36563608068476,2
"PTRHD1","Bin_5",-1.43834536595874,2
"PTRHD1","Bin_6",-1.75378890872103,2
"PTRHD1","Bin_7",-1.18887182267381,2
"PTRHD1","Bin_8",-1.24164854526557,2
"PTRHD1","Bin_9",0.397444288226597,2
"PTRHD1","Bin_10",0.816772052823615,2
"PTRHD1","Bin_11",0.646464942049465,2
"PTRHD1","Bin_12",1.14368586683016,2
"PTRHD1","Bin_13",0.605021259927848,2
"PTRHD1","Bin_14",0.578748545840054,2
"PTRHD1","Bin_15",0.731132851597956,2
"PTRHD1","Bin_16",0.432155972410743,2
"PTRHD1","Bin_17",0.536609291407008,2
"PTRHD1","Bin_18",0.944380937866334,2
"PTRHD1","Bin_19",1.03191187908478,2
"PTRHD1","Bin_20",1.03513016418239,2
"TMEM14B","Bin_1",-0.651962660035812,2
"TMEM14B","Bin_2",-1.18984610867464,2
"TMEM14B","Bin_3",-1.34588891471989,2
"TMEM14B","Bin_4",-0.720610872032592,2
"TMEM14B","Bin_5",-0.886811299446873,2
"TMEM14B","Bin_6",-1.92860808919599,2
"TMEM14B","Bin_7",-1.70937469102681,2
"TMEM14B","Bin_8",-0.608458323239722,2
"TMEM14B","Bin_9",0.570705727500163,2
"TMEM14B","Bin_10",0.950225602805395,2
"TMEM14B","Bin_11",0.831221487840304,2
"TMEM14B","Bin_12",0.717404153623928,2
"TMEM14B","Bin_13",0.738911341971556,2
"TMEM14B","Bin_14",0.623123470564378,2
"TMEM14B","Bin_15",0.638822510955431,2
"TMEM14B","Bin_16",0.737891156697168,2
"TMEM14B","Bin_17",0.56571485941492,2
"TMEM14B","Bin_18",0.833146920810293,2
"TMEM14B","Bin_19",0.996625633645462,2
"TMEM14B","Bin_20",0.837768092543338,2
"PIH1D1","Bin_1",-0.636454145557932,2
"PIH1D1","Bin_2",-1.35177356144521,2
"PIH1D1","Bin_3",-1.51280637200719,2
"PIH1D1","Bin_4",-1.29431837137843,2
"PIH1D1","Bin_5",-1.54789912590954,2
"PIH1D1","Bin_6",-0.807801356622123,2
"PIH1D1","Bin_7",-1.38185278457236,2
"PIH1D1","Bin_8",-0.443742128372248,2
"PIH1D1","Bin_9",0.685595403622964,2
"PIH1D1","Bin_10",0.852328657674672,2
"PIH1D1","Bin_11",1.05280462561037,2
"PIH1D1","Bin_12",0.502568373765339,2
"PIH1D1","Bin_13",0.649464986884291,2
"PIH1D1","Bin_14",0.276068661835201,2
"PIH1D1","Bin_15",0.454208926430457,2
"PIH1D1","Bin_16",0.612506533276918,2
"PIH1D1","Bin_17",0.898084228613538,2
"PIH1D1","Bin_18",0.616490403359217,2
"PIH1D1","Bin_19",1.16267308444442,2
"PIH1D1","Bin_20",1.21385396034765,2
"PSMB9","Bin_1",1.73448483374961,1
"PSMB9","Bin_2",1.52105340886309,1
"PSMB9","Bin_3",1.20696348740875,1
"PSMB9","Bin_4",2.6879178918125,1
"PSMB9","Bin_5",0.62811357177836,1
"PSMB9","Bin_6",-0.614600703481538,1
"PSMB9","Bin_7",-0.614600703481538,1
"PSMB9","Bin_8",-0.614600703481538,1
"PSMB9","Bin_9",-0.614600703481538,1
"PSMB9","Bin_10",-0.564287744781681,1
"PSMB9","Bin_11",0.186715930855094,1
"PSMB9","Bin_12",-0.499033447857558,1
"PSMB9","Bin_13",-0.607743644746232,1
"PSMB9","Bin_14",-0.600227029529665,1
"PSMB9","Bin_15",-0.59937417225693,1
"PSMB9","Bin_16",-0.501225921785138,1
"PSMB9","Bin_17",-0.463799470777953,1
"PSMB9","Bin_18",-0.589837342511383,1
"PSMB9","Bin_19",-0.560296785444465,1
"PSMB9","Bin_20",-0.521020750850253,1
"CCT2","Bin_1",-0.684229340125047,2
"CCT2","Bin_2",-0.930473697897566,2
"CCT2","Bin_3",-1.04570181490034,2
"CCT2","Bin_4",-1.04223910398989,2
"CCT2","Bin_5",-1.14371669302661,2
"CCT2","Bin_6",-1.84452777121062,2
"CCT2","Bin_7",-1.15208944851771,2
"CCT2","Bin_8",-0.955470792099243,2
"CCT2","Bin_9",0.614295974409436,2
"CCT2","Bin_10",1.18112953275248,2
"CCT2","Bin_11",0.882952228146418,2
"CCT2","Bin_12",0.31478135370652,2
"CCT2","Bin_13",0.951623512752189,2
"CCT2","Bin_14",0.578991876853996,2
"CCT2","Bin_15",0.215030226869468,2
"CCT2","Bin_16",0.335940807845816,2
"CCT2","Bin_17",0.185480099387491,2
"CCT2","Bin_18",0.80674007889482,2
"CCT2","Bin_19",1.55138301289241,2
"CCT2","Bin_20",1.18009995725598,2
"TIMP1","Bin_1",2.67420114563948,1
"TIMP1","Bin_2",2.50943303301354,1
"TIMP1","Bin_3",1.50099595758328,1
"TIMP1","Bin_4",0.366519796238163,1
"TIMP1","Bin_5",-0.26321414708259,1
"TIMP1","Bin_6",-0.502557755765743,1
"TIMP1","Bin_7",-0.38380834292758,1
"TIMP1","Bin_8",-0.502557755765743,1
"TIMP1","Bin_9",-0.488495997736572,1
"TIMP1","Bin_10",-0.471196335956686,1
"TIMP1","Bin_11",-0.462186903885308,1
"TIMP1","Bin_12",-0.486085003807309,1
"TIMP1","Bin_13",-0.483052318614327,1
"TIMP1","Bin_14",-0.455143134224451,1
"TIMP1","Bin_15",-0.437159831255758,1
"TIMP1","Bin_16",-0.380500836308845,1
"TIMP1","Bin_17",-0.428006876962726,1
"TIMP1","Bin_18",-0.444889571868492,1
"TIMP1","Bin_19",-0.466659290743486,1
"TIMP1","Bin_20",-0.39563582956885,1
"NCBP2-AS2","Bin_1",-1.22673779033641,2
"NCBP2-AS2","Bin_2",-1.4678023170866,2
"NCBP2-AS2","Bin_3",-1.35095021697186,2
"NCBP2-AS2","Bin_4",-1.14704830829386,2
"NCBP2-AS2","Bin_5",-1.33894371033686,2
"NCBP2-AS2","Bin_6",-1.27598915696402,2
"NCBP2-AS2","Bin_7",-0.616024634212361,2
"NCBP2-AS2","Bin_8",-0.57031567474425,2
"NCBP2-AS2","Bin_9",1.02332556637707,2
"NCBP2-AS2","Bin_10",1.36486075919145,2
"NCBP2-AS2","Bin_11",0.963648650352775,2
"NCBP2-AS2","Bin_12",0.626136436915536,2
"NCBP2-AS2","Bin_13",0.770212739177704,2
"NCBP2-AS2","Bin_14",0.297299505072645,2
"NCBP2-AS2","Bin_15",0.301769734568684,2
"NCBP2-AS2","Bin_16",0.458101189887091,2
"NCBP2-AS2","Bin_17",0.433358705077289,2
"NCBP2-AS2","Bin_18",0.619847496921143,2
"NCBP2-AS2","Bin_19",1.13588376892314,2
"NCBP2-AS2","Bin_20",0.999367256481699,2
"AL139393.2","Bin_1",-0.550479398022116,2
"AL139393.2","Bin_2",-0.467571004167417,2
"AL139393.2","Bin_3",-0.460640998518893,2
"AL139393.2","Bin_4",-0.53751202003511,2
"AL139393.2","Bin_5",-0.582121485664738,2
"AL139393.2","Bin_6",-0.582121485664738,2
"AL139393.2","Bin_7",-0.582121485664738,2
"AL139393.2","Bin_8",-0.582121485664738,2
"AL139393.2","Bin_9",-0.250548869910058,2
"AL139393.2","Bin_10",-0.316573014868332,2
"AL139393.2","Bin_11",-0.350430984147641,2
"AL139393.2","Bin_12",-0.121737396596756,2
"AL139393.2","Bin_13",-0.366880798681939,2
"AL139393.2","Bin_14",-0.422689664529612,2
"AL139393.2","Bin_15",-0.281075073256024,2
"AL139393.2","Bin_16",-0.184092977924216,2
"AL139393.2","Bin_17",0.281622562605056,2
"AL139393.2","Bin_18",1.14326953871773,2
"AL139393.2","Bin_19",1.92992161990555,2
"AL139393.2","Bin_20",3.28390442208873,2
"MRPL34","Bin_1",-0.714890908164006,2
"MRPL34","Bin_2",-1.1283040173727,2
"MRPL34","Bin_3",-1.27596748083435,2
"MRPL34","Bin_4",-0.26946489072432,2
"MRPL34","Bin_5",-1.12983192961949,2
"MRPL34","Bin_6",-1.71859085886627,2
"MRPL34","Bin_7",-1.37808483860864,2
"MRPL34","Bin_8",-1.11767653888928,2
"MRPL34","Bin_9",0.0752041347301871,2
"MRPL34","Bin_10",0.578400340500946,2
"MRPL34","Bin_11",0.669052077951917,2
"MRPL34","Bin_12",0.304282343935485,2
"MRPL34","Bin_13",0.963426274660274,2
"MRPL34","Bin_14",0.74337799956203,2
"MRPL34","Bin_15",0.508001732785461,2
"MRPL34","Bin_16",0.667015608791969,2
"MRPL34","Bin_17",0.52047009480732,2
"MRPL34","Bin_18",0.91244063723914,2
"MRPL34","Bin_19",1.20335052255252,2
"MRPL34","Bin_20",1.58778969556181,2
"ATP5PD","Bin_1",-0.770576918967465,2
"ATP5PD","Bin_2",-1.34754289178309,2
"ATP5PD","Bin_3",-1.26724774718829,2
"ATP5PD","Bin_4",-0.939996453367591,2
"ATP5PD","Bin_5",-1.19833495930357,2
"ATP5PD","Bin_6",-1.82780887490256,2
"ATP5PD","Bin_7",-1.50523427382758,2
"ATP5PD","Bin_8",0.25251791518905,2
"ATP5PD","Bin_9",1.00264367900559,2
"ATP5PD","Bin_10",1.07354073541132,2
"ATP5PD","Bin_11",0.879108000087954,2
"ATP5PD","Bin_12",0.661610972252448,2
"ATP5PD","Bin_13",0.765106867208888,2
"ATP5PD","Bin_14",0.442701376654086,2
"ATP5PD","Bin_15",0.427834888264481,2
"ATP5PD","Bin_16",0.561259425781054,2
"ATP5PD","Bin_17",0.286276694783246,2
"ATP5PD","Bin_18",0.50967489143705,2
"ATP5PD","Bin_19",0.907795265775634,2
"ATP5PD","Bin_20",1.08667140748935,2
"ATRAID","Bin_1",-0.192080674224027,2
"ATRAID","Bin_2",-0.908037634451162,2
"ATRAID","Bin_3",-0.899145697470206,2
"ATRAID","Bin_4",-1.3934452799459,2
"ATRAID","Bin_5",-1.74480265647638,2
"ATRAID","Bin_6",-1.58352191249561,2
"ATRAID","Bin_7",-1.17922413233361,2
"ATRAID","Bin_8",-0.769363424089483,2
"ATRAID","Bin_9",0.253922726815674,2
"ATRAID","Bin_10",0.857180165155984,2
"ATRAID","Bin_11",0.93216502530871,2
"ATRAID","Bin_12",0.691819938943059,2
"ATRAID","Bin_13",0.179824652788918,2
"ATRAID","Bin_14",0.0601125191858065,2
"ATRAID","Bin_15",0.611006270995745,2
"ATRAID","Bin_16",0.827291817470557,2
"ATRAID","Bin_17",1.24152176187086,2
"ATRAID","Bin_18",0.9395305973198,2
"ATRAID","Bin_19",0.903154409921841,2
"ATRAID","Bin_20",1.17209152570944,2
"NDUFA8","Bin_1",-0.719431123769433,2
"NDUFA8","Bin_2",-1.20163025383486,2
"NDUFA8","Bin_3",-1.21502905327334,2
"NDUFA8","Bin_4",-0.976498142537178,2
"NDUFA8","Bin_5",-0.914388642743956,2
"NDUFA8","Bin_6",-1.85310091434709,2
"NDUFA8","Bin_7",-1.11597467980124,2
"NDUFA8","Bin_8",-1.06359466402229,2
"NDUFA8","Bin_9",0.78886480384415,2
"NDUFA8","Bin_10",1.18445769257112,2
"NDUFA8","Bin_11",0.850541188123565,2
"NDUFA8","Bin_12",0.68884965350813,2
"NDUFA8","Bin_13",0.67376726796445,2
"NDUFA8","Bin_14",0.438811877308427,2
"NDUFA8","Bin_15",0.377022384668632,2
"NDUFA8","Bin_16",0.290280697932909,2
"NDUFA8","Bin_17",0.558334617940442,2
"NDUFA8","Bin_18",0.796587212756512,2
"NDUFA8","Bin_19",1.13411583368033,2
"NDUFA8","Bin_20",1.27801424403071,2
"TFG","Bin_1",-1.01029814467833,2
"TFG","Bin_2",-1.28695954487338,2
"TFG","Bin_3",-1.39316612656512,2
"TFG","Bin_4",-1.27625520555145,2
"TFG","Bin_5",-1.58216098250409,2
"TFG","Bin_6",-1.3069182655288,2
"TFG","Bin_7",-0.553962251523976,2
"TFG","Bin_8",-0.66583646363869,2
"TFG","Bin_9",0.51680558321625,2
"TFG","Bin_10",0.864389939889003,2
"TFG","Bin_11",1.01747520266579,2
"TFG","Bin_12",0.603397610218139,2
"TFG","Bin_13",0.263937356539214,2
"TFG","Bin_14",0.273417270502817,2
"TFG","Bin_15",0.799533305389608,2
"TFG","Bin_16",1.19627159080299,2
"TFG","Bin_17",0.979102177143086,2
"TFG","Bin_18",0.823152486894266,2
"TFG","Bin_19",0.777390147933931,2
"TFG","Bin_20",0.960684313668736,2
"NDUFB3","Bin_1",-0.704276474356273,2
"NDUFB3","Bin_2",-1.21558301359487,2
"NDUFB3","Bin_3",-1.41176230644515,2
"NDUFB3","Bin_4",-0.723812551673348,2
"NDUFB3","Bin_5",-0.982513125466608,2
"NDUFB3","Bin_6",-1.86744475447449,2
"NDUFB3","Bin_7",-1.3087804020493,2
"NDUFB3","Bin_8",-0.868777876285642,2
"NDUFB3","Bin_9",0.82711487332103,2
"NDUFB3","Bin_10",1.10876158262877,2
"NDUFB3","Bin_11",0.844162961666311,2
"NDUFB3","Bin_12",0.785338261941279,2
"NDUFB3","Bin_13",0.629335180823597,2
"NDUFB3","Bin_14",0.501541739667072,2
"NDUFB3","Bin_15",0.561476425329922,2
"NDUFB3","Bin_16",0.476048757549342,2
"NDUFB3","Bin_17",0.392081466470507,2
"NDUFB3","Bin_18",0.761939965276633,2
"NDUFB3","Bin_19",1.01674194877618,2
"NDUFB3","Bin_20",1.17840734089504,2
"RABAC1","Bin_1",-0.0132256928324765,2
"RABAC1","Bin_2",-0.45830348436286,2
"RABAC1","Bin_3",-0.363970944470793,2
"RABAC1","Bin_4",-0.362857367302908,2
"RABAC1","Bin_5",-1.42131583317189,2
"RABAC1","Bin_6",-1.66291216100983,2
"RABAC1","Bin_7",-1.38850158962946,2
"RABAC1","Bin_8",-1.13444156945463,2
"RABAC1","Bin_9",-0.397957298436622,2
"RABAC1","Bin_10",-0.1453757658904,2
"RABAC1","Bin_11",0.109224516924445,2
"RABAC1","Bin_12",0.0930357259555655,2
"RABAC1","Bin_13",-0.241657194500895,2
"RABAC1","Bin_14",0.0590228070783712,2
"RABAC1","Bin_15",0.788623019294075,2
"RABAC1","Bin_16",0.532978680663016,2
"RABAC1","Bin_17",1.83460119488724,2
"RABAC1","Bin_18",1.63757063712177,2
"RABAC1","Bin_19",1.04900202542683,2
"RABAC1","Bin_20",1.48646029371145,2
"GRHPR","Bin_1",-0.675957307622774,2
"GRHPR","Bin_2",-1.1790100436506,2
"GRHPR","Bin_3",-1.24359751185204,2
"GRHPR","Bin_4",-0.911068780344575,2
"GRHPR","Bin_5",-1.28446676623869,2
"GRHPR","Bin_6",-1.78040957757877,2
"GRHPR","Bin_7",-0.723281353514478,2
"GRHPR","Bin_8",-1.33529552002807,2
"GRHPR","Bin_9",0.72993534194497,2
"GRHPR","Bin_10",0.979650986920201,2
"GRHPR","Bin_11",0.715656558714458,2
"GRHPR","Bin_12",0.736424077742804,2
"GRHPR","Bin_13",0.529570613425542,2
"GRHPR","Bin_14",0.533259401744161,2
"GRHPR","Bin_15",0.504120013656049,2
"GRHPR","Bin_16",0.510307120213652,2
"GRHPR","Bin_17",0.644842518553416,2
"GRHPR","Bin_18",0.881780805260349,2
"GRHPR","Bin_19",1.30256508002303,2
"GRHPR","Bin_20",1.06497434263136,2
"PRDX1","Bin_1",-1.0956761807847,2
"PRDX1","Bin_2",-1.54446380671491,2
"PRDX1","Bin_3",-1.68857382364162,2
"PRDX1","Bin_4",-0.430297431607821,2
"PRDX1","Bin_5",-0.68877284090596,2
"PRDX1","Bin_6",-2.07782134451302,2
"PRDX1","Bin_7",-0.911589035743065,2
"PRDX1","Bin_8",0.239652048782946,2
"PRDX1","Bin_9",0.994008852467919,2
"PRDX1","Bin_10",1.13338371922632,2
"PRDX1","Bin_11",0.731715898319603,2
"PRDX1","Bin_12",0.707216195197971,2
"PRDX1","Bin_13",0.496255908178895,2
"PRDX1","Bin_14",0.111222404383731,2
"PRDX1","Bin_15",0.345588854766356,2
"PRDX1","Bin_16",0.42097389500832,2
"PRDX1","Bin_17",0.542650284085868,2
"PRDX1","Bin_18",0.673736615293716,2
"PRDX1","Bin_19",1.06066000398722,2
"PRDX1","Bin_20",0.980129784212226,2
"IGFBP3","Bin_1",-1.23373353503384,2
"IGFBP3","Bin_2",-0.968622173111144,2
"IGFBP3","Bin_3",-0.88650441679633,2
"IGFBP3","Bin_4",-0.321169939780528,2
"IGFBP3","Bin_5",-1.01470090061149,2
"IGFBP3","Bin_6",-0.669320093788171,2
"IGFBP3","Bin_7",-0.850670648951547,2
"IGFBP3","Bin_8",-1.03420446806796,2
"IGFBP3","Bin_9",-0.236585106686543,2
"IGFBP3","Bin_10",0.212367991946184,2
"IGFBP3","Bin_11",0.273300894975147,2
"IGFBP3","Bin_12",0.135792908455487,2
"IGFBP3","Bin_13",-0.192436579707306,2
"IGFBP3","Bin_14",-0.0428105336800102,2
"IGFBP3","Bin_15",-0.00515181455300743,2
"IGFBP3","Bin_16",0.142380633872263,2
"IGFBP3","Bin_17",1.32950223091002,2
"IGFBP3","Bin_18",1.10784026732731,2
"IGFBP3","Bin_19",2.32762085704046,2
"IGFBP3","Bin_20",1.927104426241,2
"MRPS16","Bin_1",-0.406079175512209,2
"MRPS16","Bin_2",-0.998777559014326,2
"MRPS16","Bin_3",-1.10391439171556,2
"MRPS16","Bin_4",-1.02435133010249,2
"MRPS16","Bin_5",-1.13897553554136,2
"MRPS16","Bin_6",-1.98310376047047,2
"MRPS16","Bin_7",-1.5680380323056,2
"MRPS16","Bin_8",-0.648287792273053,2
"MRPS16","Bin_9",0.371563007307675,2
"MRPS16","Bin_10",0.785350025627834,2
"MRPS16","Bin_11",0.893939041158133,2
"MRPS16","Bin_12",0.563571021123035,2
"MRPS16","Bin_13",0.802737173636267,2
"MRPS16","Bin_14",0.662614111782921,2
"MRPS16","Bin_15",0.57519968972562,2
"MRPS16","Bin_16",0.507023178557953,2
"MRPS16","Bin_17",0.5496509825631,2
"MRPS16","Bin_18",0.637072795389564,2
"MRPS16","Bin_19",1.14428093820041,2
"MRPS16","Bin_20",1.37852561186255,2
"OCIAD2","Bin_1",-0.804703602503254,2
"OCIAD2","Bin_2",-1.29524581234156,2
"OCIAD2","Bin_3",-1.59114693206652,2
"OCIAD2","Bin_4",-0.663572988670443,2
"OCIAD2","Bin_5",-1.44494852066072,2
"OCIAD2","Bin_6",-1.42467814446598,2
"OCIAD2","Bin_7",-1.28460266193543,2
"OCIAD2","Bin_8",-0.686555986062358,2
"OCIAD2","Bin_9",0.492854401757357,2
"OCIAD2","Bin_10",0.876304103886868,2
"OCIAD2","Bin_11",0.8392610126737,2
"OCIAD2","Bin_12",0.745920061300295,2
"OCIAD2","Bin_13",0.689719219597446,2
"OCIAD2","Bin_14",0.514370569610834,2
"OCIAD2","Bin_15",0.689930150417091,2
"OCIAD2","Bin_16",0.700209011540298,2
"OCIAD2","Bin_17",0.642878488196523,2
"OCIAD2","Bin_18",1.05215471953406,2
"OCIAD2","Bin_19",1.14945207456256,2
"OCIAD2","Bin_20",0.802400835629248,2
"NUCB2","Bin_1",0.33806554533487,2
"NUCB2","Bin_2",-0.796587274992444,2
"NUCB2","Bin_3",-1.11662325003475,2
"NUCB2","Bin_4",-0.634944750244326,2
"NUCB2","Bin_5",-1.37158206767541,2
"NUCB2","Bin_6",-1.15721661042052,2
"NUCB2","Bin_7",-0.836707070641561,2
"NUCB2","Bin_8",-1.12192846047177,2
"NUCB2","Bin_9",-0.620303646783502,2
"NUCB2","Bin_10",-0.352665357346151,2
"NUCB2","Bin_11",0.217060275284789,2
"NUCB2","Bin_12",-0.0848866914105211,2
"NUCB2","Bin_13",-0.140952872763848,2
"NUCB2","Bin_14",0.340794020266056,2
"NUCB2","Bin_15",0.570794583180043,2
"NUCB2","Bin_16",1.07549788090836,2
"NUCB2","Bin_17",2.2966346689522,2
"NUCB2","Bin_18",1.41656338714346,2
"NUCB2","Bin_19",0.97204883622237,2
"NUCB2","Bin_20",1.00693885549265,2
"LGALS3BP","Bin_1",2.97950741427708,1
"LGALS3BP","Bin_2",1.27748555005406,1
"LGALS3BP","Bin_3",0.966171890364198,1
"LGALS3BP","Bin_4",1.96471448695172,1
"LGALS3BP","Bin_5",0.0994658816766232,1
"LGALS3BP","Bin_6",-0.582877436539606,1
"LGALS3BP","Bin_7",-0.40289096082946,1
"LGALS3BP","Bin_8",-0.582877436539606,1
