"Gene","Bin_1","Bin_2","Bin_3","Bin_4","Bin_5","Bin_6","Bin_7","Bin_8","Bin_9","Bin_10","Bin_11","Bin_12","Bin_13","Bin_14","Bin_15","Bin_16","Bin_17","Bin_18","Bin_19","Bin_20"
"LAGE3",-1.26508878125352,-1.49943914073132,-1.61347208246711,-0.725086821620474,-1.37057995352496,-1.26749443387331,-0.915236286168182,-0.552405653581867,0.931951557787134,1.08123397078877,0.815243477860094,1.0431665972068,0.714742903462823,0.58706585802136,0.75932633303982,0.758663999404021,0.592120714869227,0.58445752119494,0.619582918134688,0.721247301451075
"TMEM14A",-0.662597948656943,-1.2782972883676,-1.07924696165677,-0.755134515688494,-1.29270639092743,-1.81842275151058,-1.25407400239123,-0.747991152694592,0.653458551593259,1.14097254089137,0.722363632282246,0.70718642946489,0.410887131825498,0.363426939566099,0.493375079299582,0.234719545406101,0.64171319456888,0.89586252636301,1.12064558176819,1.50385985886451
"IGLC2",1.53348270992555,2.09032090220239,1.38847001407273,2.17081464564861,0.864385737799078,-0.595501984533068,0.19037111174196,-0.595501984533068,-0.502367638322874,-0.595501984533068,-0.595501984533068,-0.595501984533068,-0.595501984533068,-0.589453668670633,-0.595501984533068,-0.595501984533068,-0.595501984533068,-0.595501984533068,-0.595501984533068,-0.595501984533068
"DNAJC19",-0.795271918723909,-1.10319773921585,-1.39352193069302,-1.07912349262117,-1.14549739326056,-1.57817486562234,-1.30366380883585,-0.93131249603626,0.959946593097659,1.08358407613525,0.981108836292021,0.782297392823483,0.692251331154732,0.42094837470076,0.523044322255633,0.697584459633527,0.631324011529225,0.777626542940208,0.893298652232194,0.886749052214265
"SSB",-1.09387505818447,-1.17981449322195,-1.33487321931388,-0.939537806850462,-1.30701137306069,-1.17892353614519,-1.12514102376018,-1.01639545965213,0.537060597311642,1.15139190604718,0.997442691356497,0.507675922675473,0.874950705688805,0.471330427594032,0.358134572448812,0.409938353088857,0.460009175828508,0.987104469335905,1.41456621430663,1.00596693450661
"PSMB2",-1.25804776586423,-1.42323515026868,-1.43538893693756,-0.55505428133866,-1.12375317152109,-1.29829742771447,-1.01383773981757,-0.928851775416742,0.96019845052659,1.18021897878493,0.977316631209291,0.541693485024626,0.53099809292608,0.351865067642244,0.335936077694887,0.345599530800448,0.583343865366022,0.757564869464875,1.31893518397039,1.15279601546863
"SELENBP1",0.27109150520254,-0.596997995104466,-1.10506151979026,-1.37432063022318,-1.23327370274387,-1.73512990864501,0.148732495190283,-1.42736568135085,-0.598186446140442,-0.100083374880429,0.0726180709970963,0.38030066828945,0.0454769643887042,0.707799270524755,0.905683974278492,0.804078243199748,1.60680421347491,1.50491639460369,1.02057552671873,0.702341932010101
"SEC63",-0.863107597553939,-1.14021284354399,-1.48863592889637,-1.0468861941255,-1.93031296164937,-0.136120075374716,-0.364541253905875,-0.931820908540752,-0.0558492605303937,0.234553128101956,0.563104231338093,0.184777921984386,0.1030015634091,0.0843415954108655,0.54493229308773,0.737715092599855,1.46932124671848,1.20663957893981,1.49228488009067,1.33681549243997
"DPY30",-0.336713774917455,-1.10259004351394,-1.24504593345172,-0.968239432674807,-1.35388235506007,-1.09370999113885,-1.76748737829686,-1.21036812905056,0.666673730256242,1.10637282474286,0.927395482573818,0.898279661450101,0.457562106315952,0.333892061372606,0.521038664218215,0.551399497366574,0.727712225300032,0.84832531195256,1.06696778848029,0.972417684075001
"TMEM123",-1.34402823664351,-0.754407522846153,-1.04955111825131,-0.902650258331181,-1.9655594337053,-1.7323286315533,-0.782465722832429,-0.119163372807896,0.501650800799512,0.81032603915279,0.90654841032166,0.639470715526605,0.346597533613349,0.378181495031334,0.928691390111813,1.0703889697542,1.30935883443541,0.781970450235309,0.445101138565774,0.531868519423314
"COMMD6",-0.352861686683326,-0.414755901020301,-0.381444221285926,-1.10291301835775,-1.32685016174997,-2.76993284656574,-1.41921619349342,-0.281412110596183,0.698954432466019,0.73436112784083,0.560899499402641,0.961983375623629,0.339673352581422,0.356820770896777,0.721833676650347,0.608431201764234,0.832161432857864,0.89781402460767,0.772464509421603,0.563988735639575
"ATP5PB",-0.653629038901455,-1.28243777578555,-1.34056667971502,-1.00793560942951,-1.22477134242054,-1.50292435267833,-1.14263904477967,-1.06950635943705,0.849043612184154,1.08202394650438,0.816912466579966,0.563225615609288,0.889468857883181,0.598836733120932,0.428069591701239,0.586926899559769,0.40886758271758,0.650406403570073,1.16758166352404,1.18304683019252
"FAM178B",-1.34794533729692,-1.34794533729692,-1.29522117327621,-1.33561905911739,-1.2596724873251,-1.34794533729692,0.0363848879214824,-0.485836129192883,-0.177649008049373,0.399365910033215,0.780280248524818,0.511825583821259,0.245076011263097,0.457281019453393,0.526307985478231,1.13446802141346,1.38552552266473,1.19150050664804,1.2538935848931,0.675924586736904
"CSNK2B",-0.316895250035229,-1.0010010345355,-0.959436551763978,-0.876945995893708,-1.08048725517439,-1.98324935796548,-1.70359737078526,-0.999889315150223,0.435389828961415,0.994003967903493,0.884682485101155,0.538467167005616,0.735024881843241,0.410268062121872,0.718614368357061,0.718954007229954,0.636056686286832,0.691118458953519,1.06394232255854,1.09497989498107
"PLTP",-0.938317407430587,-0.339373646733293,-0.532004758278732,-0.681866663497538,-0.938317407430587,-0.938317407430587,-0.938317407430587,-0.437925481481565,-0.364196171630428,-0.241946630595234,-0.121675523627191,-0.354090650620046,-0.368422175268816,-0.148681609998214,-0.00111394143034006,-0.0929244368105797,2.01647119233019,1.68899537341283,2.0119782669051,1.72004648704621
"MRPL58",-0.825114605688919,-1.32409249613522,-1.33801663318016,-1.01047576791831,-1.40876778031882,-1.60638887835445,-1.20952139903863,0.0872034592350102,0.943854276702215,1.08767118418535,1.10695470180899,0.773543353377659,0.527081229042097,0.286385208592536,0.203501174850019,0.395055019396309,0.457479158614772,0.479511796814358,1.24431791308393,1.12981908493126
"HEXIM1",-1.09628507410443,-0.399714105495097,-0.840620166011558,-1.74109591973143,-2.09901516695143,-0.522666391005817,-0.989482655906882,-0.647032451740596,-0.112691223055856,0.182643050878307,0.951555965514033,0.0408233399526764,0.834894211624369,0.829590606565398,0.831289278814546,0.63364907536064,0.814187310024275,1.14835810715617,1.21572686893993,0.965885339172739
"PCBD1",0.0166477879380941,-1.03533952064626,-1.22837618363932,-1.1356396450958,-1.32634132725688,-1.33907894879595,-1.05252471934216,-1.76866928973446,0.194450304796681,0.954443031366354,0.747666160685257,0.651086177132271,0.713833195860883,0.536288776093774,0.36296259020244,0.783972450143146,0.916069439253154,1.00431125739692,1.07059445395847,0.933644009683395
"SLC3A2",-0.905889891461168,-0.753196325316709,-0.813559128004862,-0.755522981087409,-1.65716434072469,-2.0040000431925,-0.211016162792864,-1.25432595422186,0.472292290351344,0.830743128580663,0.8705650066685,0.508080161634584,0.493630021914951,0.124322476943615,0.22131600363005,0.3883508337943,0.677965156624223,0.740723432429129,1.61923057443465,1.40745573979605
"ERGIC3",0.394480837259043,-0.841035281924816,-1.15942559123663,-1.23661344079148,-1.49432356695316,-1.10585408317323,-1.63114416318031,-1.32594771075748,0.305499278868914,0.315895090755948,0.523681745813583,0.645299876375447,0.324815676511718,0.403208558181372,0.58305117306809,0.614787957550139,1.18069572869264,1.05290133551124,1.13797537304509,1.31205120638389
"EIF4G1",-0.960505511420605,-1.25954537667971,-1.23171572738377,-1.10553161270148,-1.40920556234928,-1.97117111956415,0.105074820526253,-0.927362024910188,0.664520401040085,1.16021459095322,1.01309993102841,0.555461478273552,0.602416045089871,0.371436181941764,0.459363780259168,0.674196269547689,0.738068057886838,0.649072849094723,0.965816940449323,0.906295588918278
"HDAC2",-1.12375096619037,-1.32499189300022,-1.3394452604869,-0.727233388024595,-1.44873731798425,-1.58840747731841,-0.593560161066547,-0.856441044752221,0.824779543149649,1.15245503388276,0.944840469347346,0.470169407332577,0.90107904105966,0.409411289671465,0.387739870712824,0.489995142592304,0.291005634968588,0.806092832731811,1.26603545031108,1.05896379306344
"AHSA1",-0.6643093435737,-1.01736052602888,-1.16140711583646,-1.10629206051797,-1.10680583822729,-1.81188289246562,-1.13900063169339,-0.164346411199204,0.27534118189082,1.08438973365787,0.704435057322299,0.0580998102106965,0.530913225627769,0.0481741734670619,0.160321092203951,0.404087531807226,0.581916053341195,0.994898417405497,1.7765632943652,1.55226524824294
"SF3B5",-0.288456365773769,-1.23796252186091,-1.06804907995821,-0.702755449820365,-1.15058421651219,-2.16047053905626,-1.18509725899931,-0.411263714621432,0.63799175592836,0.810709799674102,0.559897678397549,0.274625047850397,0.4342182290653,0.00255738136186227,0.28015054650894,0.375849662443737,0.801567195779514,0.916726289358857,1.59433914441509,1.51600641581874
"YIF1A",-0.696566099920516,-0.819008674790549,-1.02506266551801,-0.465961651270769,-1.19459476870473,-1.75173080366905,-1.22090027633129,-0.605748673997793,0.00330185666649853,0.414220635315987,0.396603791143739,0.139713132077571,0.0792839579136153,-0.289997684324512,0.569892773275328,0.659127375943849,2.11128935962811,1.14873514476973,1.31381506944351,1.23358820234929
"GMPS",-1.43796365060727,-1.43050676771235,-1.58845936072093,-0.793118357747277,-1.23050186497457,-1.30135911922893,-0.816792629562275,-0.403215877437927,0.733064738337713,1.34342321877751,1.02711856710824,0.586727900235563,0.790853458497592,0.706230552828935,0.416783365861501,0.868213315334487,0.330447695174057,0.38526294507891,0.924476728246887,0.889315142510136
"SSR2",-0.620165857689167,-0.91551417416764,-1.22406670464519,-0.70685553195114,-1.6536044729921,-1.66518005191629,-1.47052559137444,-0.482646977445991,0.140929708297102,0.174452435154829,0.459973591295246,0.467129579247106,0.541368097440014,0.849134092748983,0.839531518735396,0.94234689126726,1.3698020548438,1.01546741214354,1.00997377082965,0.928450210179026
"PGAM1",-0.309026531321005,-1.19038240218653,-0.945297611442861,-0.868847074785831,-1.4059708998462,-1.08884450991107,-1.77301206777022,-1.28084006879854,0.318816573580279,0.940102094091512,0.806686237077065,0.644855877489146,0.349944739963131,0.125581968701147,0.815908021479623,1.21874049067472,1.1988114736702,0.755529305669892,0.598779947022558,1.08846443664299
"SUMO1",-0.370317413663703,-1.20476187545179,-1.30872428973883,-1.20545390266943,-1.07464815300105,-1.75174419630706,-1.89158518061541,0.20991215370825,0.681482541293767,0.702315116178641,0.831355028792714,0.711925094946338,0.622421913056009,0.489561247234499,0.526243201418019,0.65604465410701,0.634598534001354,0.877452611187643,0.924907454806939,0.939015460716082
"NDUFB9",-0.757487535729494,-1.30429025182855,-1.26394591786566,-0.493979293109703,-1.19329361924291,-2.14930314625388,-1.02342946700624,-0.100789976028095,0.524958594483618,0.971674563517848,0.622669124922901,0.481456562202796,0.59464365109372,0.160334932261141,0.217526370798408,0.322501856137067,0.531063722768277,0.957597279381637,1.48618167139505,1.41591087810206
"ACTG1",0.20040107536985,1.02051964668706,0.594865981467096,1.1428792969523,0.60237998151767,-3.00678190677123,-1.56843783598971,-1.09681511578904,0.593554643031379,0.541623874045001,0.880825850351692,0.412587168613644,0.56585993188314,0.442489791206904,0.197647416881005,0.36802090129782,-0.487699347601277,-0.488473441565064,-0.541440355149721,-0.374007556438527
"MYC",-1.20973351914717,-0.594182414823666,0.00377068467719703,-1.41830539479199,-1.58433044905671,-1.71849972532867,-0.753492722839177,-1.08252378756496,0.225037795936257,0.715680128216085,1.07828225734596,0.425988218286305,0.788319099827306,0.824612012213117,0.36327100600496,0.415687700307213,0.0599870123237634,0.953483616150935,1.70103253206895,0.805915950194295
"RPN2",-0.161403524335671,-0.995189391953395,-1.19490440375694,-0.676943189967076,-1.71666981532689,-1.76832423878197,-0.779559080564476,-0.927731492302508,0.143673578985412,0.736976604279942,0.689630116215018,-0.0112569374525436,0.389004158207598,0.210726554732511,0.220014166851567,0.683802770145855,1.11941846828392,1.10233292906791,1.35753763879033,1.5788650888814
"SF3B2",-0.555026630657619,-1.13036238592727,-0.948400224539403,-0.875083713548644,-1.8961710712286,-1.42074919565051,0.184508962571997,-1.81447082407443,0.241284519522328,0.989041294366349,0.902740156365258,0.421537047413378,0.638277221546272,0.346795208371434,0.515991719200626,0.701666656833175,0.936535792370148,0.704328420734337,0.987546740776647,1.07001030555454
"MT-ND4L",1.13281990000786,1.72059654871437,2.29748663122968,2.16659781900357,-0.330511499201307,0.479079128624102,-0.122563808210003,-1.03270017888757,-0.622674963193211,-0.421196812560229,-0.452142757940443,-0.553031062485846,-0.535652215662265,-0.555407892806904,-0.565834248239293,-0.448585866238326,-0.617200219495131,-0.511807118525854,-0.494962556562386,-0.532308827570813
"LGALS1",-1.71129207353704,-1.27229806139305,-0.778340014623909,0.558777565173818,-0.258707651221858,-2.22865814515224,-0.713510523553215,-0.319861222688968,-0.234395321405558,-0.0956620895006218,0.28791416886119,0.291629114631811,0.0542102455020506,0.189733622942191,0.632197535191834,0.266560129008795,1.30505460590656,1.18775451049158,1.37389791571628,1.46499568965036
"YIPF2",-0.140153640580198,-0.813072293130307,-0.839921945626812,-0.840885579828701,-1.16103514407463,-1.42336716837239,-0.398043690790986,-1.07798074990097,-0.13009905483922,0.0816140437082481,0.270447616097758,0.177212179396027,-0.527949087071015,-0.460945547828226,0.202552960038596,0.614885524565737,2.34585637628652,1.40204781387706,1.29237103532644,1.42646635274706
"CEBPD",1.94576076295117,2.34890527496759,2.28066465479202,0.618404820584804,0.171425317500743,0.0612902630702193,-0.708072626227179,-0.708072626227179,-0.586071578046912,-0.517222772939475,-0.453473656376462,-0.355744033878595,-0.503068173280434,-0.432426370623508,-0.400210570891202,-0.510181837921067,-0.533977169914024,-0.519603111406581,-0.592144373328345,-0.606182192805596
"FDPS",-0.977457714172451,-1.25846209568928,-1.36737434126811,-0.8306541334272,-1.02339724217886,-1.79523580070536,-0.403171433004823,-0.908897195190442,1.25165729224594,1.37002153056238,0.877997231371019,0.87912426750063,0.652227092695898,0.223327973369076,0.0941625588775798,0.108626395676558,0.212045432756996,0.531971994971517,1.04387680647752,1.31961137913141
"MTCH1",-0.928654888523591,-1.04889677701859,-1.40738602221521,-0.78395855210543,-1.03128876736864,-1.79400547283861,-0.948403346768425,-0.980719599670247,0.406874996694643,0.887631680950176,0.87040463878016,0.606528355650446,0.336064249276107,0.0502517518586612,0.451894631795426,0.685530629750207,1.2122767221653,0.924879358285254,1.28260449011629,1.20837192118608
"GCHFR",-1.13235195171672,-1.01213783583218,-1.05695984478637,-1.27634897397151,-1.38492499472925,-0.61036078520318,-0.52811196963068,-1.25790381941229,-0.367740033155052,-0.0288997133609866,0.140646060549566,0.554291247704383,0.400449718584432,0.922334382918755,1.12041721721903,1.08266065177444,1.56604434072761,1.59559724718541,0.842361950018502,0.430937105116105
"PARL",-0.840404634235205,-0.899032155380873,-1.13282435723309,-1.12796077518166,-1.0876497622919,-1.60738772928801,-1.3683351698068,-1.15654804361606,0.935262283319183,1.17980882105443,1.14558417044131,0.692860955826103,0.524740506087314,0.418522819763743,0.436968265366745,0.642860881412674,0.695427258527617,0.520750705448287,1.13524542865482,0.892110531131373
"RPS24",-0.309170098287319,-0.0382281682825138,0.113482968199205,-1.51729354186641,0.050277591249194,-3.39635159028829,-1.13381399088998,-0.0824929876612798,0.630660916977391,0.382369829343053,0.293753718218832,0.601003230049935,0.791816958486134,0.90688991978609,0.643528056951432,0.375104444212952,0.334970991506465,0.57117222038089,0.485172613839781,0.297146918074433
"EMP2",-0.561968994965178,-1.4031513391169,-1.69558375944162,-1.0787246264125,-1.90038962502734,-0.612030802824365,-0.917210178369833,-0.829885338539115,0.704867666697636,1.00558795267228,0.710045201374445,0.951556801647136,0.849167467083114,0.535879216952128,0.402459042199992,0.473045744986349,0.761523853715634,0.867830330521619,0.929283958744031,0.807697428102486
"ID1",-1.23902308945733,-0.231727214494252,-0.579856166457251,-0.678553542810142,-0.901523059689794,-0.568695021114569,-0.90480274883999,0.473280895659983,-0.0809487633751726,-0.440254430055159,-0.170882204379633,-0.174917133352356,-0.00779895907588818,-0.542043479703056,-0.0772120235217246,-0.177543509713112,0.666504329214532,0.938366926471772,1.48698913964492,3.21064005504822
"EIF4A2",-0.609186152194005,-0.762971817732213,-0.917821684378882,-1.62490448783827,-1.95998175569126,-2.24425458381921,0.48525996220755,-0.165426375752978,0.72793373075915,0.803284402652822,0.870810093600197,0.778871074057461,0.574271345649694,0.750460140880094,0.765153701181997,0.819773622226645,0.455547981674041,0.447650761097189,0.3964573243865,0.409072717033477
"KRT16",-1.211381973062,-0.963041177522013,-0.866819990192758,-0.468627628415319,-1.11699895149248,-1.5281066378976,-0.971499232474219,-0.592565696352818,0.841917612290534,0.509374365871552,0.15847527195731,0.751816514865147,0.027282363228987,-0.629556633296068,0.133370956605849,0.264897929234953,1.42935607142039,1.24928770343548,2.06600381667858,0.916815315116483
"ASNA1",0.00112350127375913,-0.897242869020339,-1.13667030255337,-0.916224355167299,-1.26307072250604,-1.64494982708633,-1.64494982708633,-0.867279301848217,0.143699188333938,0.960973018251386,0.905465594978751,0.266681122570761,0.494423208255768,0.24248895732926,0.328745459787493,0.340084367164527,0.826412791192374,0.847091675146753,1.47552962402551,1.53766869695765
"CFL1",-0.446852261369386,-1.22591516230492,-0.991187763226393,-0.994512855404805,-1.64275424803764,-1.94633489650419,-1.27522322155426,-0.0149634347207566,0.98055202607421,1.15005983982094,0.962269276179542,0.647615791791956,0.635127646605749,0.215939405868103,0.299977580708295,0.429883790967246,0.483677197018701,0.612672716852761,1.028918793366,1.09104977786886
"MAF1",-0.401030187872116,-0.964085858967469,-1.22521923828344,-1.02650230147513,-1.16345237622062,-1.32005040546992,-1.45465078304024,-1.25399137060491,0.385940136143113,0.829687810304798,1.24656615905013,0.393714632171694,0.355901135657116,0.170239924530574,0.266745869996417,0.643305039449255,0.926175082618832,0.819128391741954,1.30308658127148,1.46849175899848
"MRPS12",-0.991740759040841,-1.33080824304655,-1.42755533452494,-0.919905513779148,-1.1993139644227,-1.3632158932024,-0.640993530020949,-1.19442809279161,0.889757690046169,1.4042590156983,0.986785388198561,0.723390982370865,0.877688171570913,0.414008769111953,0.324085823964035,0.697441681488684,0.152509681763842,0.539810621015521,1.04274087196167,1.01548263363863
"TET1",-1.18039819767423,-1.36727807837825,-1.40980732165335,-1.0439175407621,-1.46727763690178,0.558631397112702,-0.484695289126689,-1.10546676186809,-0.181040865542008,0.206541940395225,0.400874748043366,0.226129013594098,0.290244124214616,0.466218408322605,0.589657708885452,0.739923651050922,2.26787591307069,0.786596639616213,0.721997358316846,0.985190789283762
"TCP1",-1.13035653643135,-1.04752540550136,-1.19333320629891,-1.02484938898336,-1.29921004724732,-1.91696997893876,-0.467792562935494,-0.476151171420847,0.516631274066643,1.19529114572635,0.94528633971276,0.241003939819191,0.691579225301346,0.12182042675765,0.114400724865507,0.641514963419944,0.502743609125726,0.796718515317739,1.39434544292864,1.39485269071591
"POLR1D",-0.751954554635243,-0.899373154479657,-0.782690202020894,-1.09954567484593,-1.33885041264772,-1.96796518088484,-0.959031544526903,-1.2907893652904,0.595153356092898,0.804025001093385,1.00471548006539,0.961108056183101,0.944895034071014,1.00567645919775,1.04761272757232,0.855655400066952,0.469451877922045,0.522748581069022,0.489553825646638,0.389604290351067
"RPLP2",-0.10614150553197,-0.440043483956969,-0.805143796954508,-1.52468560038782,-0.114162718972756,-3.16414368085785,-1.00667119480562,-0.00716980374398447,0.708358312075923,0.652011996527804,0.56682021885264,0.892787679020633,0.786028032420466,0.832951414788056,0.774458332480204,0.591109173098616,0.333397938292151,0.435138467021522,0.286721917881672,0.308378302751787
"RAD23B",-0.576983033258369,-1.13283030381663,-1.10808345488474,-0.803659809978341,-1.29114028792787,-1.43914787550773,-1.07092776198871,-1.32963938739549,0.209286054873496,1.12962563920475,1.07881407259416,0.38047829043015,0.387036519894216,0.0606682175738467,0.286824417309456,0.674043560576517,0.895805766548572,0.80244521323785,1.56212493811986,1.285259224395
"FGFBP2",-0.785754303771615,-0.762855146284477,-0.785754303771615,-0.661086476301154,-0.785754303771615,-0.785754303771615,-0.533715410432453,-0.101657735051143,0.382930908387028,-0.416562380441405,-0.442187146938684,-0.032885946526007,-0.438947591576955,-0.59032915274071,-0.0130423758447021,-0.292990969834868,2.50700893332004,2.18666712583157,0.831294672350193,1.52137590717019
"DLX1",-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.510503894341909,-0.482147781970151,-0.325534320136844,-0.488451867203613,-0.284497055791481,-0.227302811847121,0.0526076552934242,-0.393886989382137,0.671302598521288,1.16119058960227,1.47386781186388,3.43738722012766
"FXYD6",-1.41552074677931,-1.01638798868015,-0.763307291072537,-1.12902498791048,-1.2986216273893,-1.4516595301035,-0.522698220129507,-1.4516595301035,0.620167870672893,0.813952292773565,0.982202177740551,1.00178075044969,0.366543717259386,0.431143458314719,0.291566017783724,0.691884841390411,0.60513556713448,0.934129029837495,0.905595984638144,1.40477821417323
"ILF2",-1.29844891358758,-1.158018053938,-1.34104528454168,-0.3648364199631,-0.996332370105118,-1.93086777076308,-1.20431345697828,-0.560046970106924,0.569724163593378,0.743159813464761,0.941894091921107,0.405227187769566,0.950081307544335,0.609022382112893,0.353290991672572,0.327830878456665,0.687387129652784,0.900521742047819,1.32535438367745,1.04041516807044
"TPM1",1.86961273026169,1.73198912348288,2.67433560592476,0.884283117482437,0.397651777601809,-0.502257397855468,-0.765053498343216,-0.935512350413945,-0.323920681318436,-0.14061443133154,-0.222833755091411,-0.328257275629436,-0.462279064928057,-0.53715571516773,-0.450406739211143,-0.427383331344409,-0.595987838993295,-0.583420371210925,-0.565128255235516,-0.717661648679059
"POLE4",-0.107331924436056,-0.872426424323837,-0.985642287664078,-0.591503167409878,-0.79473472496941,0.121408615515878,-1.82987799733893,-1.82987799733893,0.265734091083427,0.594535200186731,0.261429066000324,0.0348462746767338,0.150565443006651,-0.192454030648984,0.0209765997995562,0.115268472980061,0.637310775054569,1.27129699041843,1.95202276874992,1.77845425665782
"FKBP8",-0.276893066015585,-1.00542293020873,-1.14546533557331,-0.3832657458545,-1.38068548110134,-2.07277347503464,-1.31346357656903,-0.993004433257614,0.0837807898906188,0.678228127907537,0.647695459822645,0.514611539241563,0.465571154053074,0.468442851433439,0.673843926099776,0.510131953107591,1.01403419017747,0.927624175244028,1.25717082125673,1.32983905538028
"RFC4",-1.44546330280777,-1.59483242626521,-1.52797410001977,-1.11725490347849,-1.17324272403641,-0.165464883972956,-0.953667849317327,-0.596409756254261,0.737754053705137,1.51772847060626,0.840358217681322,0.289197775288929,0.695215784560817,0.823934982552657,0.169886715993835,1.06864690696843,0.200661588023182,0.290053631738478,0.709140637931077,1.23173118110207
"GADD45GIP1",-0.671875071347007,-1.20974306472777,-1.16800989188012,-0.638302692132132,-1.29652152306944,-2.30461368462656,-1.07105149778884,-0.450950501282263,0.81195370458862,0.881463266829103,0.707302467066047,0.395987107042077,0.744294060537488,0.559457513920015,0.590586988328832,0.594801316875861,0.539562459914263,0.821839591468825,1.09254241282967,1.07127703745333
"DNAJB11",-0.945810170338015,-1.11629331630673,-1.25886295752821,-0.768428520274194,-1.37346447165168,-1.8159397230881,-0.290133023016475,-1.05638818317367,0.347435359945085,0.999252395053845,0.979125943454508,0.141439694390903,0.426616600128294,0.209397918015556,0.259089858348617,0.608446426373161,1.06147526637733,0.965785968756986,1.19501191835646,1.43224301617633
"UBC",1.38250784848088,1.98717312062616,1.89274540845524,1.09471514755232,-0.192085092988116,-2.28591495574897,-1.30334476362203,-0.903742470727702,-0.387107634403977,-0.332152776773488,0.131736685890801,-0.244279723977316,-0.346847024990705,-0.0133339525401987,0.0330561219510363,0.0894056268341602,-0.0843514275143648,-0.204309803842345,-0.247157402376012,-0.0667129302853654
"AQP3",-1.0043751354157,-0.643220464203061,-1.08371945750499,-0.973729422817467,-1.12924580585826,-1.38452719928448,-0.842488864841961,0.122031866747277,0.447138640120249,0.524390972074939,0.0173877081471771,-0.208963900047118,0.563716780966309,-0.11027665277222,-0.228949229355091,-0.175273729457083,0.951208038204593,1.19289493984989,2.43784673537397,1.52815418007302
"RPL10A",0.143540023348972,0.167875312876043,0.109960444138347,-1.01189391811615,-0.0396842105678203,-3.03525109823874,-2.15854914858547,-0.598998968989677,0.475396482019285,0.414832332862059,0.397862483436686,0.623660492180905,0.686992192828084,0.79802977302659,0.692621154217351,0.356005951298663,0.442279708148987,0.643269367626539,0.53217009294897,0.359881533540371
"MT2A",0.947115557810048,1.898672224114,2.91040390165803,0.940992865379034,0.477796662516764,-0.830647042779619,-0.94656520416567,-0.681242058701362,-0.311141011442976,-0.261217102641806,-0.139816445318924,-0.393978576874545,-0.857546144025891,-0.956321446544784,-0.664329117519306,-0.545980210603848,-0.241000186711919,-0.260468856547394,0.00797411027114375,-0.092701917870974
"ERG28",-0.0380322871496458,-1.07358898264347,-1.06902269441146,-1.27140584278887,-1.42502267712097,-1.76560992993789,-1.045959312101,-0.217799942558298,0.433445445771329,0.939141126606198,0.683195936102707,0.75331547272351,0.090763655613959,-0.14221786047489,0.259059543761724,-0.0213061219189912,0.877083066811616,0.91751839078931,1.30347922199173,1.81296379093341
"UBA52",-0.636654441865973,-0.658518509914369,-0.455448675772327,0.288807981849929,-0.137477732508771,-3.31019387488271,-1.47648409636367,-0.592746945169994,0.433992527064525,0.320829069935772,0.393633269511144,0.425596719705551,0.762862771468404,0.801957483841949,0.675870957599111,0.4909804071432,0.535147780491941,0.691016294315,0.694430977164381,0.752398036386912
"C19orf48",-1.2788905801354,-1.19770847698101,-1.27492211202278,-1.20012303055759,-1.22833165704754,-1.15213975395432,-1.12046292056468,-0.187151201090304,0.827889396830197,0.911205559331849,1.06500364452369,0.83259968254224,1.38280846636185,1.39951934893907,0.847247982648032,0.739183387784239,-0.182826135667451,0.271862618937081,0.231616711557263,0.313619068565566
"CRIPT",-0.560775671638177,-0.704540012936841,-1.0660321547027,-0.731375288476658,-0.934813433187174,-1.90059886018214,-1.27358009051575,-1.09740392122837,0.133564727016801,0.614388846357293,0.39147247984786,0.562142528645261,0.13505733760806,-0.0313389849721728,0.366848765295588,0.458489066725631,1.27783700353557,1.42261772477833,1.42409256645032,1.51394737157926
"EWSR1",-0.301497746540022,-1.56834763395586,-1.35335295653552,-1.58609684101108,-1.79691248557437,0.511665194341084,-1.11092820365533,-0.829304242600597,0.380321258799956,0.685031718640221,1.09678953120363,0.311436259125576,0.839314881757945,0.668862810295732,0.18542481025435,0.528354278108618,0.446007742470445,0.506324116121169,1.24977350674955,1.13713400200449
"SMIM22",3.68417384252293,1.25557160800031,0.423480258417013,0.914335072955823,0.140538574116359,-0.487122158566955,-0.487122158566955,-0.487122158566955,-0.47589145480935,-0.285523689891594,-0.286524930302185,-0.356532712026413,-0.449532505831433,-0.445812131949707,-0.397676146957443,-0.40228359657375,-0.41453674488918,-0.476201749470487,-0.487122158566955,-0.479095059043078
"TUBA1C",-1.17741914829009,-1.15068308036922,-0.659522879521966,-0.535981751393348,-1.64336013553233,-1.10267077916345,-1.64737243898899,0.0916004923629195,0.293473388717137,0.548265754168527,1.6024717377959,0.0602188008154794,0.214443520979159,0.0762420702214903,0.123252802537229,0.532985446160215,0.883342846606644,0.52425522135151,1.196679642749,1.76977848879418
"PRDX4",-0.878594306311952,-1.10482334925961,-1.18229545586806,-0.0232703531083153,-0.657324665542779,-1.86136315361557,-1.03497649617579,-1.44564457578704,0.355042408170857,0.640273105125209,0.561445845358517,0.158941524721382,0.264983409495304,0.00318782123280508,0.317263602040535,0.600480491181158,1.29111364384621,1.03093966546379,1.38480944312866,1.57981139590469
