"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.59274231400464,0.426,0.081,0,"3","CLEC4A"
0,3.25759822170104,0.393,0.049,0,"3","LGALS2"
0,5.22269710921125,0.586,0.243,0,"3","SLC7A7"
0,5.16481463589064,0.653,0.312,0,"3","NCF2"
0,4.63754592385636,0.506,0.165,0,"3","CXCL10"
0,3.35522253256941,0.655,0.315,0,"3","SLC16A3"
0,4.24396965627801,0.368,0.028,0,"3","P2RY13"
0,4.636372809782,0.567,0.227,0,"3","SPRED1"
0,6.89738263398699,0.399,0.062,0,"3","CCL13"
0,3.67613794923238,0.491,0.154,0,"3","HNMT"
0,4.57672198193579,0.413,0.078,0,"3","ANKRD22"
0,3.21551166225228,0.393,0.06,0,"3","ENPP2"
0,5.13441085417287,0.592,0.261,0,"3","SIRPA"
0,3.21432489643323,0.955,0.626,0,"3","PSAP"
0,6.83088047259364,0.354,0.025,0,"3","CD209"
0,5.1507489179337,0.359,0.031,0,"3","CLEC12A"
0,4.2831970078354,0.357,0.03,0,"3","SUCNR1"
0,5.96885864188982,0.574,0.249,0,"3","MARCO"
0,2.81467799131799,0.566,0.245,0,"3","ABL2"
0,6.48080373630803,0.453,0.134,0,"3","EREG"
0,5.63311086769771,0.525,0.207,0,"3","CXCL3"
0,3.10226013481151,0.573,0.255,0,"3","MXD1"
0,4.5825132226448,0.461,0.144,0,"3","BCAT1"
0,3.75584374929639,0.443,0.127,0,"3","TGM2"
0,7.03313995094402,0.601,0.286,0,"3","C5AR1"
0,7.76975382472718,0.325,0.01,0,"3","MCEMP1"
0,3.49220831786923,0.4,0.087,0,"3","SLC1A3"
0,8.51351786351028,0.328,0.016,0,"3","RETN"
0,2.76096235353904,0.49,0.178,0,"3","TMEM176A"
0,6.67997063778229,0.375,0.064,0,"3","CCL8"
0,3.17398170043857,0.407,0.096,0,"3","ADAM8"
0,2.49636058647504,0.383,0.076,0,"3","CXorf21"
0,2.78738868659936,0.387,0.081,0,"3","CSF2RA"
0,4.35420401779398,0.339,0.034,0,"3","GPR34"
0,2.24279353332358,0.905,0.601,0,"3","NPC2"
0,6.94358396636223,0.333,0.03,0,"3","CLEC4E"
0,2.5071241144948,0.75,0.447,0,"3","SAMHD1"
0,6.15153269064553,0.417,0.115,0,"3","APOBEC3A"
0,2.75381157780263,0.421,0.12,0,"3","PLAU"
0,6.90040999390679,0.329,0.028,0,"3","FCGR1B"
0,3.30829018714458,0.531,0.231,0,"3","NRP1"
0,5.11340692276409,0.453,0.154,0,"3","NPL"
0,2.60174275219931,0.437,0.138,0,"3","NRP2"
0,3.21609321374367,0.419,0.122,0,"3","ADM"
0,6.51863310967079,0.3,0.006,0,"3","RNASE2"
0,2.62667135314106,0.665,0.373,0,"3","LGALS9"
0,6.2412642994755,0.344,0.053,0,"3","FOLR2"
