"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","DEG_direction","delta_pct"
5.27039898038493e-137,0.739680165016202,0.176,0.057,1.31048470647271e-132,"ASB8","Higher_in_BRCA1_tumour",0.119
6.98262427582771e-228,0.739061402300083,0.33,0.114,1.73622952618456e-223,"WASHC3","Higher_in_BRCA1_tumour",0.216
8.03769245231389e-113,0.738972844591578,0.156,0.052,1.99857222826785e-108,"GPALPP1","Higher_in_BRCA1_tumour",0.104
1.02222667001934e-236,0.7381124174287,0.324,0.108,2.54176661500309e-232,"HIF1A","Higher_in_BRCA1_tumour",0.216
4.47990533298697e-315,0.738030059437038,0.578,0.234,1.11392846104721e-310,"MAGED2","Higher_in_BRCA1_tumour",0.344
1.16259038221637e-312,0.73799966651806,0.672,0.302,2.89078098538099e-308,"NDUFS4","Higher_in_BRCA1_tumour",0.37
4.81386176927412e-222,0.737947480445044,0.304,0.101,1.19696672893001e-217,"PPP4R3A","Higher_in_BRCA1_tumour",0.203
2.23890423003443e-242,0.737818945341548,0.331,0.11,5.5670353679806e-238,"ZNF503","Higher_in_BRCA1_tumour",0.221
1.53417875939784e-165,0.737768133346936,0.218,0.071,3.81473548524274e-161,"DYNC2LI1","Higher_in_BRCA1_tumour",0.147
1.12845440317135e-198,0.737600324687491,0.296,0.104,2.80590187348557e-194,"MACROD1","Higher_in_BRCA1_tumour",0.192
6.94143039748716e-103,0.736843951160726,0.129,0.041,1.72598666833518e-98,"HCG11","Higher_in_BRCA1_tumour",0.088
7.60729868686343e-132,0.736693801970881,0.179,0.059,1.89155481848859e-127,"BCL11B","Higher_in_BRCA1_tumour",0.12
0,0.736168243965152,0.922,0.647,0,"ARPC3","Higher_in_BRCA1_tumour",0.275
1.01218494699885e-211,0.736041623315027,0.261,0.08,2.51679787071263e-207,"WDR83","Higher_in_BRCA1_tumour",0.181
6.59894375665473e-92,0.735925633786649,0.11,0.034,1.6408273650922e-87,"EPHA4","Higher_in_BRCA1_tumour",0.076
4.75996529126426e-62,0.735536966327836,0.103,0.04,1.18356536967286e-57,"SEC24D","Higher_in_BRCA1_tumour",0.063
1.77564895310835e-294,0.735457729379251,0.523,0.206,4.41515112190391e-290,"DNAJC7","Higher_in_BRCA1_tumour",0.317
4.44659081257122e-322,0.735254192656428,0.889,0.597,1.10564480554583e-317,"LSM4","Higher_in_BRCA1_tumour",0.292
8.29242465630355e-249,0.73512015188539,0.357,0.122,2.06191139078988e-244,"CWC27","Higher_in_BRCA1_tumour",0.235
1.59564087783914e-151,0.73467644831737,0.2,0.066,3.96756104274701e-147,"EHD1","Higher_in_BRCA1_tumour",0.134
3.39864994353516e-244,0.734652341130819,0.645,0.321,8.45074308460017e-240,"NUCB2","Higher_in_BRCA1_tumour",0.324
2.32568708101452e-229,0.734610888826754,0.326,0.111,5.7828209269426e-225,"USP10","Higher_in_BRCA1_tumour",0.215
2.09228855674194e-87,0.734317259497756,0.115,0.037,5.20247549633884e-83,"ZNF507","Higher_in_BRCA1_tumour",0.078
1.81858370627457e-181,0.733919034981582,0.254,0.086,4.52190838565172e-177,"MFSD3","Higher_in_BRCA1_tumour",0.168
2.23303272664189e-136,0.733074468342164,0.185,0.062,5.55243587479507e-132,"GPATCH2L","Higher_in_BRCA1_tumour",0.123
1.1363951740669e-280,0.732633276758563,0.462,0.173,2.82564660031735e-276,"RUNX1","Higher_in_BRCA1_tumour",0.289
8.45757880456535e-243,0.732430542670691,0.337,0.114,2.10297696975517e-238,"SENP6","Higher_in_BRCA1_tumour",0.223
4.71440978963645e-180,0.731790061559861,0.265,0.093,1.1722379941931e-175,"DCK","Higher_in_BRCA1_tumour",0.172
1.37513143000506e-251,0.731264821089705,0.389,0.141,3.41926430070759e-247,"PPP2R5E","Higher_in_BRCA1_tumour",0.248
2.04177585626766e-206,0.731090325056129,0.279,0.092,5.07687566660953e-202,"AL031058.1","Higher_in_BRCA1_tumour",0.187
5.20134125263665e-201,0.729692055978831,0.302,0.107,1.2933135024681e-196,"BDP1","Higher_in_BRCA1_tumour",0.195
2.04498037659262e-213,0.729328490056887,0.294,0.098,5.08484370639754e-209,"SLC33A1","Higher_in_BRCA1_tumour",0.196
6.53837121585889e-85,0.729320054023481,0.117,0.04,1.62576600282331e-80,"TP53I11","Higher_in_BRCA1_tumour",0.077
1.58944150939141e-101,0.728756318468722,0.111,0.032,3.95214631310173e-97,"EPN3","Higher_in_BRCA1_tumour",0.079
1.77113357673879e-157,0.728325934198043,0.2,0.063,4.403923638561e-153,"AAAS","Higher_in_BRCA1_tumour",0.137
5.89962002429787e-193,0.727980655915259,0.278,0.095,1.46694051904167e-188,"VTA1","Higher_in_BRCA1_tumour",0.183
5.64268913705429e-100,0.727757616638343,0.117,0.035,1.40305465392855e-95,"GPATCH11","Higher_in_BRCA1_tumour",0.082
0,0.72710541346111,0.946,0.762,0,"RPS10","Higher_in_BRCA1_tumour",0.184
8.07790230548161e-221,0.72563994408787,0.312,0.106,2.008570408258e-216,"NUDT3","Higher_in_BRCA1_tumour",0.206
6.90870510212246e-218,0.725422008384092,0.327,0.116,1.71784952364275e-213,"ATP2B4","Higher_in_BRCA1_tumour",0.211
5.81844084992108e-293,0.724967684799144,0.699,0.334,1.44675531733288e-288,"SSR1","Higher_in_BRCA1_tumour",0.365
3.71118086768018e-177,0.723492685246756,0.255,0.089,9.22785122748677e-173,"VEZF1","Higher_in_BRCA1_tumour",0.166
1.81129277770905e-125,0.723373069024445,0.173,0.059,4.50377949177355e-121,"NF1","Higher_in_BRCA1_tumour",0.114
1.87113582473803e-264,0.723151946599537,0.429,0.159,4.65257922821112e-260,"TFDP2","Higher_in_BRCA1_tumour",0.27
8.50726542722398e-171,0.722727245063762,0.208,0.064,2.11533154847924e-166,"VPS26B","Higher_in_BRCA1_tumour",0.144
2.08828998604529e-299,0.722120535594448,0.734,0.364,5.19253305030161e-295,"SEC13","Higher_in_BRCA1_tumour",0.37
1.55788560213311e-218,0.721376354277953,0.294,0.097,3.87368254970399e-214,"CUL2","Higher_in_BRCA1_tumour",0.197
1.62588467126107e-105,0.721206694786868,0.146,0.049,4.04276223509065e-101,"PATZ1","Higher_in_BRCA1_tumour",0.097
6.49160425187066e-251,0.720929749819098,0.402,0.147,1.61413739722764e-246,"TAF15","Higher_in_BRCA1_tumour",0.255
9.81182196968039e-295,0.719365425125404,0.623,0.274,2.43970953276103e-290,"SMAGP","Higher_in_BRCA1_tumour",0.349
3.99145753962226e-319,0.718371285893221,0.775,0.398,9.92475917227076e-315,"SRSF5","Higher_in_BRCA1_tumour",0.377
1.58001290596954e-117,0.71736815791191,0.163,0.055,3.92870209069325e-113,"PIP4K2C","Higher_in_BRCA1_tumour",0.108
7.51577859851325e-114,0.717051240651132,0.157,0.053,1.86879834852032e-109,"ANO6","Higher_in_BRCA1_tumour",0.104
6.55230786787373e-90,0.71700062441921,0.128,0.044,1.6292313513468e-85,"CASP8","Higher_in_BRCA1_tumour",0.084
1.31409366312529e-294,0.716660574425861,0.713,0.353,3.26749389336103e-290,"BAX","Higher_in_BRCA1_tumour",0.36
6.56270646835814e-110,0.715895959430836,0.186,0.071,1.63181696335725e-105,"NRIP1","Higher_in_BRCA1_tumour",0.115
3.91546885630063e-293,0.715356499907018,0.743,0.379,9.73581331119151e-289,"MAF1","Higher_in_BRCA1_tumour",0.364
1.35913933763042e-150,0.715274417836197,0.242,0.09,3.37949996301803e-146,"ITGAV","Higher_in_BRCA1_tumour",0.152
6.26304292415165e-263,0.7151230278208,0.878,0.573,1.55730562309031e-258,"PSAP","Higher_in_BRCA1_tumour",0.305
8.87282843294151e-246,0.714586503913878,0.344,0.116,2.20622878985091e-241,"TNPO2","Higher_in_BRCA1_tumour",0.228
0,0.714249592905774,0.911,0.636,0,"HNRNPDL","Higher_in_BRCA1_tumour",0.275
3.15460740264726e-243,0.713813300408606,0.406,0.153,7.84393130668241e-239,"M6PR","Higher_in_BRCA1_tumour",0.253
3.63629821583558e-134,0.713501430256544,0.194,0.067,9.04165551367516e-130,"PDSS1","Higher_in_BRCA1_tumour",0.127
6.044904058381e-217,0.713321857714149,0.311,0.107,1.50306539411643e-212,"VANGL1","Higher_in_BRCA1_tumour",0.204
1.18627994545793e-173,0.713135249337611,0.242,0.081,2.94968508438115e-169,"GSTZ1","Higher_in_BRCA1_tumour",0.161
8.53531255498277e-154,0.712960194493044,0.188,0.058,2.12230546679647e-149,"PCNX3","Higher_in_BRCA1_tumour",0.13
3.58631074121651e-92,0.712717027959981,0.135,0.048,8.91736165803485e-88,"FBXO28","Higher_in_BRCA1_tumour",0.087
3.04356346364948e-162,0.711704908418276,0.208,0.066,7.56782055236443e-158,"NAA25","Higher_in_BRCA1_tumour",0.142
2.12169894905791e-157,0.71162064625439,0.193,0.06,5.27560443683251e-153,"ZNF883","Higher_in_BRCA1_tumour",0.133
4.62953341461698e-137,0.711427498964785,0.176,0.057,1.15113348354451e-132,"ZNF430","Higher_in_BRCA1_tumour",0.119
6.75938371925508e-85,0.710587297265977,0.109,0.035,1.68072076179278e-80,"NUP133","Higher_in_BRCA1_tumour",0.074
4.8768270098061e-168,0.70996934344658,0.205,0.063,1.21262303598829e-163,"TRIM13","Higher_in_BRCA1_tumour",0.142
0,0.709782182459986,0.907,0.617,0,"SUMO1","Higher_in_BRCA1_tumour",0.29
8.75587178973116e-209,0.709623638402334,0.315,0.112,2.17714752051665e-204,"NOTCH2","Higher_in_BRCA1_tumour",0.203
4.67287796403305e-282,0.709581835884245,0.694,0.334,1.16191110575682e-277,"UBE2N","Higher_in_BRCA1_tumour",0.36
4.04019274358411e-277,0.709481798121996,0.56,0.235,1.00459392569219e-272,"NME4","Higher_in_BRCA1_tumour",0.325
2.22921980821701e-195,0.709370892021521,0.274,0.093,5.5429550531316e-191,"PRR14L","Higher_in_BRCA1_tumour",0.181
1.41796586192828e-286,0.709025273146223,0.816,0.495,3.52577211568466e-282,"MRPS6","Higher_in_BRCA1_tumour",0.321
1.23552416553782e-89,0.708989297941638,0.118,0.039,3.0721308376098e-85,"WNK2","Higher_in_BRCA1_tumour",0.079
2.10243766291104e-147,0.708530591925034,0.197,0.065,5.2277112488283e-143,"UCKL1","Higher_in_BRCA1_tumour",0.132
3.7803883664483e-157,0.708272492058331,0.213,0.071,9.39993567317371e-153,"LZIC","Higher_in_BRCA1_tumour",0.142
2.4202545670828e-109,0.705336153263857,0.166,0.06,6.01796298105137e-105,"SIGIRR","Higher_in_BRCA1_tumour",0.106
4.27214139431636e-129,0.704704098027363,0.171,0.056,1.06226795769676e-124,"TCF3","Higher_in_BRCA1_tumour",0.115
5.16852642830281e-148,0.7036156182968,0.197,0.065,1.28515409639749e-143,"PPAT","Higher_in_BRCA1_tumour",0.132
2.46667061318233e-218,0.703587924332457,0.322,0.112,6.13337647967787e-214,"SPAG16","Higher_in_BRCA1_tumour",0.21
3.01359931802075e-108,0.70304309542059,0.142,0.046,7.49331470425861e-104,"FAM171A1","Higher_in_BRCA1_tumour",0.096
1.40087903243485e-143,0.702974808049162,0.186,0.06,3.48328571414925e-139,"MAU2","Higher_in_BRCA1_tumour",0.126
7.8803639404237e-120,0.702891425154833,0.135,0.039,1.95945249378635e-115,"CYYR1","Higher_in_BRCA1_tumour",0.096
7.32400655013454e-121,0.70234407231699,0.154,0.049,1.82111422869095e-116,"MRRF","Higher_in_BRCA1_tumour",0.105
0,0.702228821394988,0.995,0.969,0,"FAU","Higher_in_BRCA1_tumour",0.026
9.45605611342342e-179,0.701899280614867,0.223,0.07,2.35124835260273e-174,"TCEAL1","Higher_in_BRCA1_tumour",0.153
3.46796112563616e-280,0.701409845553175,0.496,0.192,8.6230853388943e-276,"CCNB1IP1","Higher_in_BRCA1_tumour",0.304
6.11633824016034e-114,0.700903118050124,0.152,0.05,1.52082750341587e-109,"WASHC5","Higher_in_BRCA1_tumour",0.102
4.59749110485877e-222,0.700599719191904,0.324,0.112,1.14316616322313e-217,"IFT43","Higher_in_BRCA1_tumour",0.212
1.51000486890688e-232,0.700278221681764,0.388,0.145,3.75462710653696e-228,"ALKBH2","Higher_in_BRCA1_tumour",0.243
1.51649225607423e-84,0.700202209330896,0.107,0.034,3.77075799472858e-80,"GXYLT1","Higher_in_BRCA1_tumour",0.073
1.60710447164097e-143,0.700073859346394,0.205,0.071,3.99606526873527e-139,"SLC11A2","Higher_in_BRCA1_tumour",0.134
5.35548759360692e-213,0.700025121854007,0.31,0.107,1.33164199015036e-208,"CYB561A3","Higher_in_BRCA1_tumour",0.203
1.24488269042486e-213,0.699548599863847,0.569,0.27,3.09540080974142e-209,"RDX","Higher_in_BRCA1_tumour",0.299
2.0533176839017e-168,0.699242441563269,0.244,0.084,5.10557442102159e-164,"LPAR2","Higher_in_BRCA1_tumour",0.16
2.25561756761499e-162,0.699052762687642,0.219,0.072,5.60859308187467e-158,"STAM","Higher_in_BRCA1_tumour",0.147
1.14536196410589e-216,0.698858799397811,0.297,0.099,2.8479425237493e-212,"ELF1","Higher_in_BRCA1_tumour",0.198
1.04070022353178e-90,0.698519161780582,0.125,0.043,2.58770110581177e-86,"SETX","Higher_in_BRCA1_tumour",0.082
4.13538109051161e-276,0.698412720749588,0.503,0.199,1.02826250815571e-271,"ISCU","Higher_in_BRCA1_tumour",0.304
0,0.697991260946475,0.955,0.817,0,"PPA1","Higher_in_BRCA1_tumour",0.138
2.53719129606979e-119,0.697147053524132,0.161,0.053,6.30872615767753e-115,"FOXRED1","Higher_in_BRCA1_tumour",0.108
6.790904969945e-242,0.696858151678223,0.583,0.273,1.68855852077682e-237,"WDR34","Higher_in_BRCA1_tumour",0.31
8.35188962457249e-161,0.696440911016005,0.243,0.086,2.07669735514995e-156,"TMEM214","Higher_in_BRCA1_tumour",0.157
3.47157923677662e-243,0.695725760302283,0.385,0.14,8.63208177224507e-239,"FRMD4B","Higher_in_BRCA1_tumour",0.245
4.31746317602456e-147,0.695665900226954,0.184,0.058,1.07353721871851e-142,"AGPAT3","Higher_in_BRCA1_tumour",0.126
4.34024421682027e-171,0.695491861898834,0.285,0.106,1.07920172451236e-166,"DNAJC4","Higher_in_BRCA1_tumour",0.179
1.1470680449998e-106,0.694477438106307,0.134,0.042,2.85218469389201e-102,"RUFY1","Higher_in_BRCA1_tumour",0.092
2.9313394368618e-268,0.694374930172244,0.52,0.216,7.28877550975687e-264,"CAVIN1","Higher_in_BRCA1_tumour",0.304
3.66377160933439e-225,0.693933709664962,0.373,0.139,9.10996810660995e-221,"COMTD1","Higher_in_BRCA1_tumour",0.234
4.06164861548927e-127,0.6938503347779,0.161,0.051,1.00992892824141e-122,"CACNB3","Higher_in_BRCA1_tumour",0.11
5.01596683354371e-187,0.693341277740586,0.305,0.113,1.24722015316064e-182,"C8orf76","Higher_in_BRCA1_tumour",0.192
3.27523637336611e-281,0.693238437042725,0.528,0.212,8.14387524237483e-277,"BPTF","Higher_in_BRCA1_tumour",0.316
6.02205019247771e-288,0.693029796401152,0.599,0.259,1.49738278035958e-283,"DDX1","Higher_in_BRCA1_tumour",0.34
3.52605848181909e-157,0.692420063601208,0.207,0.067,8.76754441504316e-153,"PIBF1","Higher_in_BRCA1_tumour",0.14
1.8453752453044e-296,0.691784682091178,0.549,0.219,4.58852554744938e-292,"NDUFV3","Higher_in_BRCA1_tumour",0.33
3.69873233622967e-127,0.690329117852585,0.167,0.054,9.19689795403507e-123,"TMEM185B","Higher_in_BRCA1_tumour",0.113
3.25587694489419e-178,0.690308885591003,0.224,0.071,8.0957380234794e-174,"TMEM218","Higher_in_BRCA1_tumour",0.153
1.56713564483192e-154,0.690206809289708,0.205,0.067,3.89668278087458e-150,"MMD","Higher_in_BRCA1_tumour",0.138
3.91446452029468e-285,0.68928884774132,0.752,0.39,9.73331602971271e-281,"EWSR1","Higher_in_BRCA1_tumour",0.362
1.31704093339932e-170,0.688920134302019,0.24,0.081,3.27482228089741e-166,"TAF3","Higher_in_BRCA1_tumour",0.159
2.66644234074111e-261,0.68872207022926,0.417,0.152,6.63010888025276e-257,"ZCCHC7","Higher_in_BRCA1_tumour",0.265
4.40018720247755e-155,0.688395359193764,0.248,0.091,1.09410654789604e-150,"ZC3HAV1","Higher_in_BRCA1_tumour",0.157
3.48872613432299e-288,0.688051188920214,0.671,0.311,8.67471753299413e-284,"SFT2D1","Higher_in_BRCA1_tumour",0.36
1.23942614996285e-232,0.685451406963693,0.366,0.133,3.08183312188262e-228,"PPP6C","Higher_in_BRCA1_tumour",0.233
7.5998354549799e-133,0.682700761818158,0.159,0.049,1.88969908588075e-128,"OMA1","Higher_in_BRCA1_tumour",0.11
3.71084974903104e-89,0.682254390548115,0.11,0.034,9.22702790096568e-85,"TDRD3","Higher_in_BRCA1_tumour",0.076
3.54237307619087e-291,0.680779157750124,0.807,0.448,8.80811065394859e-287,"PRPF40A","Higher_in_BRCA1_tumour",0.359
4.69001907116478e-219,0.680687587520145,0.336,0.12,1.16617324204512e-214,"CRBN","Higher_in_BRCA1_tumour",0.216
1.34247233523463e-82,0.680662194335135,0.122,0.043,3.3380574615609e-78,"RHPN2","Higher_in_BRCA1_tumour",0.079
5.51755317402885e-130,0.679255146837966,0.161,0.051,1.37193959672227e-125,"TBK1","Higher_in_BRCA1_tumour",0.11
3.47244283773179e-163,0.679183571842613,0.219,0.072,8.63422911602009e-159,"DDX52","Higher_in_BRCA1_tumour",0.147
0,0.677007743998291,0.996,0.983,0,"RPS3A","Higher_in_BRCA1_tumour",0.013
9.1166238649932e-153,0.676724753549074,0.208,0.069,2.26684852403056e-148,"LSS","Higher_in_BRCA1_tumour",0.139
4.79942462352555e-125,0.675723449419889,0.18,0.062,1.19337693263963e-120,"METTL2A","Higher_in_BRCA1_tumour",0.118
1.88030665954362e-84,0.675217346728734,0.118,0.04,4.67538250895522e-80,"GNS","Higher_in_BRCA1_tumour",0.078
1.65552659207673e-262,0.6742681822094,0.451,0.171,4.11646687119879e-258,"TADA3","Higher_in_BRCA1_tumour",0.28
5.78441162350475e-132,0.674256840775766,0.149,0.044,1.43829395018446e-127,"TMEM161B","Higher_in_BRCA1_tumour",0.105
9.69215663112075e-291,0.674034554404823,0.868,0.542,2.40995474632818e-286,"UBXN4","Higher_in_BRCA1_tumour",0.326
2.89481466249003e-149,0.673490685841129,0.209,0.071,7.19795665828145e-145,"SOX10","Higher_in_BRCA1_tumour",0.138
3.4678375627435e-218,0.67339856637738,0.379,0.145,8.62277809976172e-214,"MAD2L2","Higher_in_BRCA1_tumour",0.234
1.50335455317996e-247,0.673320326528042,0.406,0.149,3.73809109648197e-243,"AIG1","Higher_in_BRCA1_tumour",0.257
2.92191140584236e-255,0.673249875941235,0.337,0.108,7.26533271062703e-251,"GPX7","Higher_in_BRCA1_tumour",0.229
1.14759040924621e-106,0.673207093106315,0.129,0.04,2.8534835525907e-102,"KHK","Higher_in_BRCA1_tumour",0.089
1.93321516248562e-283,0.673102676363023,0.512,0.201,4.8069395015205e-279,"SUPT5H","Higher_in_BRCA1_tumour",0.311
7.69566168309088e-165,0.671925859527224,0.222,0.073,1.91352627750055e-160,"ZBTB43","Higher_in_BRCA1_tumour",0.149
1.51332799346094e-148,0.671814741988349,0.183,0.057,3.76289005574064e-144,"AC025159.1","Higher_in_BRCA1_tumour",0.126
1.82161343228428e-198,0.670772982489511,0.265,0.086,4.52944179937486e-194,"ATP2B1","Higher_in_BRCA1_tumour",0.179
7.27523268635809e-149,0.669668234989954,0.21,0.071,1.80898660746294e-144,"PHF23","Higher_in_BRCA1_tumour",0.139
2.96282138566994e-156,0.669158532070877,0.245,0.089,7.3670553754683e-152,"FBXW2","Higher_in_BRCA1_tumour",0.156
9.14483689652632e-243,0.668099144697794,0.711,0.382,2.27386369432127e-238,"SDC1","Higher_in_BRCA1_tumour",0.329
3.00781919881151e-170,0.666740773534465,0.25,0.087,7.47894243784481e-166,"HAUS8","Higher_in_BRCA1_tumour",0.163
3.29545620026262e-100,0.666568299094151,0.125,0.04,8.194151841953e-96,"SARNP","Higher_in_BRCA1_tumour",0.085
4.87939693419425e-72,0.666354951490743,0.123,0.047,1.2132620476874e-67,"STK17B","Higher_in_BRCA1_tumour",0.076
1.90975651006579e-79,0.665203047104506,0.119,0.042,4.74860956227859e-75,"PHTF1","Higher_in_BRCA1_tumour",0.077
5.24230954276244e-189,0.665163713585609,0.277,0.096,1.30350026780788e-184,"ASCC3","Higher_in_BRCA1_tumour",0.181
7.16047599912952e-94,0.664478564196091,0.123,0.04,1.78045235718355e-89,"NLN","Higher_in_BRCA1_tumour",0.083
1.53652563630217e-171,0.6643997876615,0.235,0.078,3.82057099466536e-167,"R3HDM1","Higher_in_BRCA1_tumour",0.157
6.24518594895377e-102,0.664308650729632,0.129,0.041,1.55286548620736e-97,"INTS5","Higher_in_BRCA1_tumour",0.088
3.44375072776217e-103,0.664035905551476,0.158,0.057,8.56288618458064e-99,"PPP1R15B","Higher_in_BRCA1_tumour",0.101
1.15859348378499e-124,0.663663930638794,0.162,0.052,2.88084269743138e-120,"KIF3A","Higher_in_BRCA1_tumour",0.11
2.22773834792462e-239,0.66221794823756,0.567,0.256,5.53927140211458e-235,"NFE2L2","Higher_in_BRCA1_tumour",0.311
0,0.662159823167054,0.956,0.822,0,"EIF3H","Higher_in_BRCA1_tumour",0.134
2.1798350731888e-150,0.662111332970757,0.845,0.591,5.42015990948396e-146,"FDPS","Higher_in_BRCA1_tumour",0.254
2.07617565177601e-219,0.661463454370341,0.329,0.116,5.16241075814106e-215,"SUCO","Higher_in_BRCA1_tumour",0.213
2.35506179950118e-123,0.660717813717355,0.169,0.057,5.8558611644597e-119,"PDE4DIP","Higher_in_BRCA1_tumour",0.112
2.83612675056632e-232,0.660708962021839,0.387,0.145,7.05202916528315e-228,"SLU7","Higher_in_BRCA1_tumour",0.242
1.41760488084125e-86,0.659401772805113,0.109,0.035,3.52487453621177e-82,"NAA30","Higher_in_BRCA1_tumour",0.074
3.42290516747758e-188,0.659081370214525,0.273,0.094,8.511053698933e-184,"COPS7B","Higher_in_BRCA1_tumour",0.179
8.58442833465575e-217,0.659065106458145,0.342,0.124,2.13451810541215e-212,"CRYZL1","Higher_in_BRCA1_tumour",0.218
3.07997138336764e-121,0.659054113584895,0.235,0.096,7.65834884474364e-117,"SP100","Higher_in_BRCA1_tumour",0.139
2.03457024313033e-205,0.657146931300346,0.343,0.128,5.05895890954358e-201,"SYNJ2","Higher_in_BRCA1_tumour",0.215
3.218056996385e-89,0.656762547933937,0.109,0.034,8.0016987215113e-85,"AC022144.1","Higher_in_BRCA1_tumour",0.075
3.9722910206316e-288,0.655670359639592,0.714,0.343,9.87710162280047e-284,"STAU1","Higher_in_BRCA1_tumour",0.371
6.76428094094262e-102,0.65532074711312,0.152,0.054,1.68193845596538e-97,"CDC42BPA","Higher_in_BRCA1_tumour",0.098
1.29782879777123e-132,0.654584341231878,0.188,0.064,3.22705130565816e-128,"MPV17L2","Higher_in_BRCA1_tumour",0.124
8.42089150076244e-216,0.6539121055754,0.369,0.139,2.09385467166458e-211,"RTCA","Higher_in_BRCA1_tumour",0.23
3.87854463352136e-279,0.653596785582398,0.456,0.168,9.64400123125086e-275,"CSTF3","Higher_in_BRCA1_tumour",0.288
4.35899121196457e-292,0.653302890795975,0.76,0.386,1.08386316485499e-287,"MRPL33","Higher_in_BRCA1_tumour",0.374
1.11858552132755e-172,0.653245143824864,0.262,0.093,2.78136289878094e-168,"KCTD20","Higher_in_BRCA1_tumour",0.169
0,0.652100157177797,0.994,0.985,0,"RPL10A","Higher_in_BRCA1_tumour",0.00900000000000001
0,0.65128245599439,0.963,0.81,0,"RPL36AL","Higher_in_BRCA1_tumour",0.153
9.60920273896457e-263,0.651092625220136,0.624,0.283,2.38932826104354e-258,"VGLL4","Higher_in_BRCA1_tumour",0.341
4.66348963958787e-166,0.651065996101627,0.231,0.077,1.15957669888352e-161,"SLC7A1","Higher_in_BRCA1_tumour",0.154
6.22232871210535e-143,0.650215320152584,0.193,0.064,1.547182034265e-138,"ELOVL6","Higher_in_BRCA1_tumour",0.129
1.86538956564376e-166,0.650018474605714,0.263,0.095,4.63829115497321e-162,"WDR4","Higher_in_BRCA1_tumour",0.168
8.14591363460531e-201,0.649652295277208,0.347,0.132,2.02548142524461e-196,"PGM3","Higher_in_BRCA1_tumour",0.215
1.20858472398272e-160,0.648875588000239,0.246,0.087,3.00514591618304e-156,"RIOX2","Higher_in_BRCA1_tumour",0.159
3.28603804398358e-157,0.648532304810029,0.243,0.089,8.17073359636516e-153,"INHBA","Higher_in_BRCA1_tumour",0.154
0,0.64757361193784,0.744,0.328,0,"SELENOH","Higher_in_BRCA1_tumour",0.416
5.80498718611122e-242,0.647545547016313,0.351,0.12,1.44341006382655e-237,"AC008771.1","Higher_in_BRCA1_tumour",0.231
0,0.647478119608392,0.67,0.27,0,"DSC2","Higher_in_BRCA1_tumour",0.4
5.74144926808062e-258,0.647274687389722,0.501,0.202,1.42761136050825e-253,"SNW1","Higher_in_BRCA1_tumour",0.299
4.25857866197405e-122,0.646439483744037,0.157,0.05,1.05889558429985e-117,"FAM208A","Higher_in_BRCA1_tumour",0.107
3.85212730046911e-256,0.646406312246277,0.692,0.345,9.57831453261644e-252,"MTPN","Higher_in_BRCA1_tumour",0.347
2.23324789424981e-247,0.646212667448548,0.444,0.173,5.55297088905216e-243,"CMTM8","Higher_in_BRCA1_tumour",0.271
8.82037580749391e-263,0.645893767818474,0.547,0.231,2.19318644453336e-258,"UBE2K","Higher_in_BRCA1_tumour",0.316
1.10060175388916e-108,0.645629865779795,0.137,0.044,2.7366462610454e-104,"ZNF264","Higher_in_BRCA1_tumour",0.093
9.4346761034908e-163,0.644948066512952,0.227,0.076,2.34593221313299e-158,"EXOSC9","Higher_in_BRCA1_tumour",0.151
1.34655631238111e-198,0.644831761878435,0.306,0.109,3.34821227073564e-194,"TWF1","Higher_in_BRCA1_tumour",0.197
4.74823877510173e-76,0.644335903229077,0.105,0.036,1.18064957142904e-71,"ORAI3","Higher_in_BRCA1_tumour",0.069
7.42466632899966e-156,0.643836422246599,0.228,0.08,1.84614328270577e-151,"PIP5K1A","Higher_in_BRCA1_tumour",0.148
7.76283392131367e-128,0.643804486264226,0.193,0.069,1.93022865453464e-123,"CASC8","Higher_in_BRCA1_tumour",0.124
3.93596097121815e-173,0.643354722442964,0.266,0.095,9.78676695493392e-169,"MAPKAPK5","Higher_in_BRCA1_tumour",0.171
5.2129540207276e-256,0.643152181159418,0.537,0.226,1.29620101725392e-251,"TIMM9","Higher_in_BRCA1_tumour",0.311
1.16844978606264e-259,0.642425550998204,0.492,0.197,2.90535039304475e-255,"ARL8B","Higher_in_BRCA1_tumour",0.295
1.92343822065158e-106,0.641555880788911,0.174,0.065,4.78262913565016e-102,"BDH2","Higher_in_BRCA1_tumour",0.109
5.01459593924106e-134,0.640565428490453,0.188,0.064,1.24687928029229e-129,"MCCC2","Higher_in_BRCA1_tumour",0.124
3.35253162143905e-161,0.63985797784918,0.426,0.199,8.33606987670821e-157,"NCOA7","Higher_in_BRCA1_tumour",0.227
3.49860236199644e-75,0.639812275366129,0.106,0.037,8.69927477310415e-71,"CDK8","Higher_in_BRCA1_tumour",0.069
8.85614252594327e-190,0.639566420453601,0.321,0.12,2.2020798390758e-185,"SURF1","Higher_in_BRCA1_tumour",0.201
4.85937893126735e-130,0.639513088059052,0.183,0.062,1.20828457125963e-125,"FBXW7","Higher_in_BRCA1_tumour",0.121
0,0.639470918700515,0.992,0.973,0,"RPL29","Higher_in_BRCA1_tumour",0.019
2.1169183394188e-263,0.639335246512112,0.547,0.232,5.26371745096484e-259,"GOPC","Higher_in_BRCA1_tumour",0.315
